0,4372.3,2.0812e+05,211,84322
1.1823e-07,4371.3,2.0807e+05,210.7,84215
2.3645e-07,4367.1,2.0787e+05,212.8,85059
4.7291e-07,4377.8,2.0838e+05,209.9,83896
9.4581e-07,4361.4,2.0761e+05,211.65,84597
1.1823e-06,4371.9,2.081e+05,211.7,84618
2.3645e-06,4365.1,2.0778e+05,212,84737
4.7291e-06,4374.1,2.0821e+05,211.1,84377
9.4581e-06,4377.2,2.0835e+05,210.85,84275
1.1823e-05,4369,2.0796e+05,211.2,84417
2.3645e-05,4370.3,2.0803e+05,211.75,84637
4.7291e-05,4359.4,2.0751e+05,212.4,84898
9.4581e-05,4110.4,1.9566e+05,291.95,1.1674e+05
0.00011823,4111.1,1.9569e+05,292.95,1.1714e+05
0.00023645,4103.6,1.9533e+05,293.5,1.1736e+05
0.00047291,3672.7,1.7482e+05,371.55,1.4847e+05
0.00094581,3160.7,1.5045e+05,472.35,1.8893e+05
0.0011823,3157.7,1.5031e+05,471.15,1.8845e+05
0.0023645,3166.2,1.5071e+05,470.4,1.8816e+05
0.0047291,3176.7,1.5121e+05,469.5,1.8779e+05
0.011823,3175.1,1.5113e+05,467.95,1.8717e+05
0.11823,3162.8,1.5055e+05,470.25,1.8809e+05
