,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4321.0,FF_d,4321.0,4468,279040.0,282300.0,4468.0,0.967099373321
1e-05,4310.7822,FF_d,4308.0,4459,278220.0,281660.0,4461.8166,0.966149572351
2e-05,4314.5884,FF_d,4309.0,4469,279420.0,283020.0,4474.6604,0.96422700592
4e-05,4313.1776,FF_d,4302.0,4476,279440.0,283360.0,4487.3344,0.961189253023
8e-05,4327.4032,FF_d,4305.0,4479,280040.0,283900.0,4501.712,0.961279442132
0.0001,4317.106,FF_d,4289.0,4473,281060.0,285120.0,4501.512,0.959034653245
0.0002,4366.052,FF_d,4310.0,4478,280260.0,284020.0,4534.804,0.962787366334
0.0004,4411.976,FF_d,4300.0,4477,279940.0,284140.0,4590.656,0.961077458211
0.0008,4539.552,FF_d,4316.0,4476,279440.0,283120.0,4702.496,0.965349465475
0.001,4580.84,FF_d,4302.0,4478,278840.0,282940.0,4760.94,0.962171335913
0.002,4862.32,FF_d,4306.0,4469,278160.0,281600.0,5032.2,0.966241405349
0.004,5405.28,FF_d,4236.0,4443,292320.0,297140.0,5631.56,0.959819304065
0.008,6601.6,FF_d,4184.0,4356,302200.0,306100.0,6804.8,0.970138725605
0.01,7216.6,FF_d,4204.0,4363,301260.0,304800.0,7411.0,0.97376872217
0.02,10272.0,FF_d,4114.0,4329,307900.0,313020.0,10589.4,0.970026630404
0.04,16908.2,FF_d,3417.0,3617,337280.0,341900.0,17293.0,0.977748221824
0.08,30361.8,FF_d,3229.0,3433,339160.0,345680.0,31087.4,0.97665935395
0.1,37095.0,FF_d,3211.0,3439,338840.0,346000.0,38039.0,0.975183364442
0.2,71002.0,FF_d,3194.0,3419,339040.0,346520.0,72723.0,0.976334859673
0.4,138170.0,FF_d,3218.0,3431,337380.0,344140.0,141087.0,0.979324813767
1.0,341841.0,FF_d,3201.0,3406,338640.0,345520.0,348926.0,0.979694835008
10.0,3389185.0,FF_d,3185.0,3404,338600.0,346320.0,3466604.0,0.977667192445
