,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4392.0,FF_d_coreAsc,4392.0,4640,245298.0,254722.0,4640.0,0.946551724138
1e-05,4390.267,FF_a_coreAsc,4388.0,4638,226700.0,255972.0,4640.55972,0.946064109698
2e-05,4373.92448,FF_d_coreAsc,4369.0,4641,246224.0,256560.0,4646.1312,0.94141217536
4e-05,4417.91488,FF_d_coreAsc,4408.0,4640,247872.0,256688.0,4650.26752,0.950034564893
8e-05,4388.92,FF_a_coreAsc,4371.0,4639,224000.0,257004.0,4659.56032,0.941917197887
0.0001,4396.6902,FF_d_coreAsc,4372.0,4638,246902.0,257010.0,4663.701,0.942747015729
0.0002,4424.012,FF_a_coreAsc,4379.0,4637,225060.0,256394.0,4688.2788,0.943632447797
0.0004,4498.668,FF_d_coreAsc,4400.0,4639,246670.0,255752.0,4741.3008,0.948825689355
0.0008,4587.2896,FF_d_coreAsc,4390.0,4640,246612.0,256112.0,4844.8896,0.946830573807
0.001,4612.664,FF_d_coreAsc,4367.0,4642,245664.0,256114.0,4898.114,0.941722467056
0.002,4861.788,FF_d_coreAsc,4367.0,4635,247394.0,257578.0,5150.156,0.944007909663
0.004,5303.392,FF_d_coreAsc,4274.0,4587,257348.0,269242.0,5663.968,0.936338623382
0.008,6355.064,FF_d_coreAsc,4069.0,4447,285758.0,300122.0,6847.976,0.928020775774
0.01,6945.66,FF_d_coreAsc,4085.0,4453,286066.0,300050.0,7453.5,0.931865566512
0.02,9868.96,FF_d_coreAsc,3615.0,3969,312698.0,326150.0,10492.0,0.94061761342
0.04,16634.72,FF_d_coreAsc,3080.0,3354,338868.0,349280.0,17325.2,0.960145914621
0.08,30310.04,FF_d_coreAsc,3019.0,3291,341138.0,351502.0,31411.16,0.964944943135
0.1,37105.8,FF_d_coreAsc,3002.0,3282,341038.0,351720.0,38454.0,0.964939928226
0.2,71388.0,FF_d_coreAsc,3008.0,3269,341900.0,351818.0,73632.6,0.969516219718
0.4,139591.8,FF_d_coreAsc,2987.0,3250,341512.0,351632.0,143902.8,0.970042278538
1.0,343872.0,FF_d_coreAsc,3004.0,3252,340868.0,350320.0,353572.0,0.972565700904
10.0,3418686.0,FF_d_coreAsc,2986.0,3253,341570.0,351814.0,3521393.0,0.970833417344
