,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1223.0,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1223.0,1.0
1e-05,1224.054325,FF_a_coreAsc_mix,1223.0,1223,105432.5,105432.5,1224.054325,1.0
2e-05,1225.10865,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1225.10865,1.0
4e-05,1227.2173,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1227.2173,1.0
8e-05,1231.4346,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1231.4346,1.0
0.0001,1233.54325,FF_a_coreAsc_mix,1223.0,1223,105432.5,105432.5,1233.54325,1.0
0.0002,1244.0865,FF_a_coreAsc_mix,1223.0,1223,105432.5,105432.5,1244.0865,1.0
0.0004,1265.173,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1265.173,1.0
0.0008,1307.346,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1307.346,1.0
0.001,1328.4325,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1328.4325,1.0
0.002,1433.865,FF_d_coreAsc,1223.0,1223,105432.5,105432.5,1433.865,1.0
0.004,1644.73,FF_a_coreAsc_mix,1223.0,1223,105432.5,105432.5,1644.73,1.0
0.008,2066.46,FF_a_coreAsc_mix,1223.0,1223,105432.5,105432.5,2066.46,1.0
0.01,2277.325,FF_a_coreAsc_mix,1223.0,1223,105432.5,105432.5,2277.325,1.0
0.02,3331.65,FF_d_coreAsc,1223.0,1223,105432.5,105432.5,3331.65,1.0
0.04,5440.3,FF_d_coreAsc,1223.0,1223,105432.5,105432.5,5440.3,1.0
0.08,9657.6,FF_d_coreAsc,1223.0,1223,105432.5,105432.5,9657.6,1.0
0.1,11766.25,FF_d_coreAsc,1223.0,1223,105432.5,105432.5,11766.25,1.0
0.2,22309.5,FF_d_coreAsc,1223.0,1223,105432.5,105432.5,22309.5,1.0
0.4,43396.0,FF_a_coreAsc_mix,1223.0,1223,105432.5,105432.5,43396.0,1.0
1.0,106655.5,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,106655.5,1.0
10.0,1055548.0,FF_a_coreAsc,1223.0,1223,105432.5,105432.5,1055548.0,1.0
