,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3306.0,FF_a_coreAsc_mix,3306.0,3669,320672.5,353375.5,3669.0,0.901062959935
1e-05,3300.20293,FF_a_coreAsc_mix,3297.0,3663,320293.0,353887.0,3666.53887,0.900086715841
2e-05,3313.41737,FF_a_coreAsc_mix,3307.0,3662,320868.5,352989.5,3669.05979,0.903069876111
4e-05,3316.81832,FF_a_coreAsc_mix,3304.0,3662,320458.0,353092.0,3676.12368,0.902259719401
8e-05,3333.6754,FF_a_coreAsc_mix,3308.0,3664,320942.5,352864.0,3692.22912,0.902889634325
0.0001,3333.03365,FF_a_coreAsc_mix,3301.0,3665,320336.5,353455.0,3700.3455,0.900735796157
0.0002,3363.0425,FF_a_coreAsc_mix,3299.0,3661,320212.5,353253.0,3731.6506,0.901221164704
0.0004,3420.3324,FF_a_coreAsc_mix,3292.0,3662,320831.0,353976.5,3803.5906,0.899237788631
0.0008,3552.39,FF_a_coreAsc_mix,3295.0,3664,321737.5,354458.5,3947.5668,0.899893574948
0.001,3626.008,FF_a_coreAsc_mix,3303.0,3664,323008.0,354715.0,4018.715,0.90228045532
0.002,3933.952,FF_d_coreAsc,3268.0,3660,332976.0,358081.5,4376.163,0.898950061961
0.004,4581.062,FF_d_coreAsc,3235.0,3638,336515.5,362459.5,5087.838,0.900394627345
0.008,5898.8,FF_d_coreAsc,3204.0,3621,336850.0,363821.5,6531.572,0.903121025076
0.01,6592.105,FF_d_coreAsc,3203.0,3612,338910.5,365394.5,7265.945,0.907260514634
0.02,10028.47,FF_d_coreAsc,2996.0,3386,351623.5,377947.0,10944.94,0.916265415799
0.04,17664.18,FF_d_coreAsc,2226.0,2534,385954.5,409063.5,18896.54,0.934783828151
0.08,33044.12,FF_d_coreAsc,2077.0,2269,387089.0,401963.0,34426.04,0.959858293315
0.1,40937.2,FF_d_coreAsc,2064.0,2249,388732.0,403393.0,42588.3,0.961231136251
0.2,79740.9,FF_d_coreAsc,2051.0,2240,388449.5,403844.0,83008.8,0.960631884812
0.4,157498.8,FF_d_coreAsc,2036.0,2209,388657.0,402805.0,163331.0,0.964292142949
1.0,391076.0,FF_d_coreAsc,2039.0,2211,389037.0,402996.0,405207.0,0.965126466226
10.0,3887896.0,FF_d_coreAsc,2031.0,2207,388586.5,403087.0,4033077.0,0.964002422964
