0,1569,1.0571e+05,36.4,15302
9.573e-08,1553.9,1.0646e+05,41,17345
1.9146e-07,1553,1.0641e+05,41.05,17365
3.8292e-07,1553,1.0645e+05,41.05,17365
7.6584e-07,1554.4,1.0652e+05,41,17345
9.573e-07,1553.8,1.0648e+05,41.1,17386
1.9146e-06,1553.8,1.0646e+05,41,17345
3.8292e-06,1554.9,1.0653e+05,41,17345
7.6584e-06,1483.6,1.0329e+05,85.05,36269
9.573e-06,1470.3,1.0239e+05,94.65,40109
1.9146e-05,1458.8,1.0163e+05,97.45,41256
3.8292e-05,1332.5,93059,139.55,59266
7.6584e-05,1267.7,90864,174.8,74093
9.573e-05,1246.1,89551,183.85,77794
0.00019146,1219.3,88345,196.95,83147
0.00038292,1212.1,88922,197.7,83442
0.00076584,1207,89084,197.75,83461
0.0009573,1204.2,89226,197.75,83461
0.0019146,1200.7,89400,197.75,83461
0.0038292,1203.3,89805,197.75,83461
0.009573,1202,89816,197.75,83461
0.09573,1197.7,89574,197.75,83461
