src,dst,spec,slots_used,core_src,core_dst,cores_used,tfk_slot
99,51,0,18,0,0,1,402.4
96,46,0,18,0,0,1,402.4
0,1,77,3,0,0,1,47.6
0,5,74,3,0,0,1,47.6
92,78,0,18,0,0,1,402.4
90,33,0,18,0,0,1,402.4
0,6,71,3,0,0,1,47.6
0,7,68,3,0,0,1,47.6
0,9,65,3,0,0,1,47.6
0,10,62,3,0,0,1,47.6
86,3,0,18,0,0,1,402.4
84,83,0,18,0,0,1,402.4
0,11,59,3,0,0,1,47.6
83,63,18,18,0,0,1,402.4
82,98,0,18,0,0,1,402.4
0,14,56,3,0,0,1,47.6
75,5,0,18,0,0,1,402.4
0,15,53,3,0,0,1,47.6
0,16,50,3,0,0,1,47.6
0,17,47,3,0,0,1,47.6
0,18,44,3,0,0,1,47.6
0,19,41,3,0,0,1,47.6
0,20,38,3,0,0,1,47.6
0,21,35,3,0,0,1,47.6
0,22,32,3,0,0,1,47.6
0,23,29,3,0,0,1,47.6
0,26,26,3,0,0,1,47.6
0,27,23,3,0,0,1,47.6
0,28,20,3,0,0,1,47.6
73,64,0,18,0,0,1,402.4
71,28,0,18,0,0,1,402.4
0,32,17,3,0,0,1,47.6
0,34,14,3,0,0,1,47.6
0,35,11,3,0,0,1,47.6
0,40,8,3,0,0,1,47.6
0,41,5,3,0,0,1,47.6
65,13,0,18,0,0,1,402.4
63,54,0,18,0,0,1,402.4
0,43,2,3,0,0,1,47.6
61,89,0,18,0,0,1,402.4
61,64,18,18,0,0,1,402.4
0,44,77,3,1,0,1,47.6
0,45,74,3,1,0,1,47.6
0,46,71,3,1,0,1,47.6
52,42,0,18,0,0,1,402.4
0,47,68,3,1,0,1,47.6
0,49,65,3,1,0,1,47.6
0,50,62,3,1,0,1,47.6
0,53,59,3,1,0,1,47.6
47,67,0,18,0,0,1,402.4
0,54,56,3,1,0,1,47.6
0,55,53,3,1,0,1,47.6
42,77,18,18,0,0,1,402.4
0,56,50,3,1,0,1,47.6
39,91,0,18,0,0,1,402.4
38,31,0,18,0,0,1,402.4
36,77,0,18,0,0,1,402.4
29,90,18,18,0,0,1,402.4
0,57,47,3,1,0,1,47.6
0,60,44,3,1,0,1,47.6
0,62,41,3,1,0,1,47.6
28,67,23,18,0,0,1,402.4
0,65,38,3,1,0,1,47.6
0,66,35,3,1,0,1,47.6
0,67,20,3,1,0,1,47.6
22,34,35,18,0,0,1,402.4
0,68,32,3,1,0,1,47.6
0,71,29,3,1,0,1,47.6
0,72,26,3,1,0,1,47.6
0,73,23,3,1,0,1,47.6
0,77,17,3,1,1,1,47.6
19,8,0,18,0,0,1,402.4
0,78,14,3,1,1,1,47.6
19,3,18,18,0,0,1,402.4
18,71,47,18,0,0,1,402.4
12,77,36,18,0,0,1,402.4
0,81,11,3,1,0,1,47.6
0,82,8,3,1,1,1,47.6
8,6,18,18,0,0,1,402.4
7,94,0,18,0,0,1,402.4
7,3,36,18,0,0,1,402.4
4,75,18,18,0,0,1,402.4
0,83,5,3,1,1,1,47.6
0,84,2,3,1,1,1,47.6
0,85,77,3,2,0,1,47.6
3,71,54,18,0,1,1,402.4
99,56,18,18,0,0,1,400.8
0,86,74,3,2,0,1,47.6
96,77,54,18,0,0,1,400.8
0,87,71,3,2,0,1,47.6
96,42,36,18,0,0,1,400.8
0,88,68,3,2,0,1,47.6
96,34,18,18,0,1,1,400.8
0,89,65,3,2,0,1,47.6
0,91,62,3,2,0,1,47.6
0,92,59,3,2,0,1,47.6
94,6,36,18,0,0,1,400.8
0,94,56,3,2,0,1,47.6
91,14,18,18,0,0,1,400.8
0,95,53,3,2,0,1,47.6
0,96,50,3,2,1,1,47.6
0,97,47,3,2,0,1,47.6
0,98,44,3,2,0,1,47.6
0,99,41,3,2,0,1,47.6
1,2,74,3,0,0,1,47.6
1,12,71,3,0,0,1,47.6
1,13,68,3,0,0,1,47.6
90,55,56,18,0,0,1,400.8
89,92,18,18,0,0,1,400.8
1,14,65,3,0,0,1,47.6
1,35,62,3,0,0,1,47.6
88,19,44,18,0,0,1,400.8
1,37,59,3,0,0,1,47.6
1,41,56,3,0,0,1,47.6
82,89,36,18,0,0,1,400.8
82,88,18,18,0,0,1,400.8
1,43,53,3,0,0,1,47.6
81,42,54,18,0,0,1,400.8
1,49,50,3,0,0,1,47.6
78,84,18,18,0,0,1,400.8
1,61,47,3,0,0,1,47.6
1,69,44,3,0,0,1,47.6
77,84,36,18,1,0,1,400.8
77,23,54,18,1,0,1,400.8
1,73,41,3,0,0,1,47.6
1,75,38,3,0,0,1,47.6
1,77,33,3,0,1,1,47.6
1,82,30,3,0,1,1,47.6
1,84,27,3,0,1,1,47.6
74,44,0,18,0,0,1,400.8
1,90,24,3,0,1,1,47.6
1,91,21,3,0,1,1,47.6
1,92,18,3,0,1,1,47.6
2,0,38,3,0,2,1,47.6
2,1,15,3,0,0,1,47.6
2,3,77,3,0,0,1,47.6
2,5,71,3,0,0,1,47.6
2,6,68,3,0,0,1,47.6
2,8,65,3,0,0,1,47.6
2,10,59,3,0,0,1,47.6
73,60,47,18,0,0,1,400.8
2,11,62,3,0,0,1,47.6
72,42,0,18,0,1,1,400.8
2,12,56,3,0,0,1,47.6
2,13,53,3,0,0,1,47.6
71,12,0,18,1,0,1,400.8
2,15,50,3,0,0,1,47.6
70,56,0,18,0,0,1,400.8
2,16,47,3,0,0,1,47.6
70,4,36,18,0,0,1,400.8
2,17,44,3,0,0,1,47.6
2,18,41,3,0,0,1,47.6
2,19,35,3,0,1,1,47.6
64,92,36,18,0,0,1,400.8
2,20,32,3,0,0,1,47.6
56,36,53,18,0,0,1,400.8
2,22,29,3,0,0,1,47.6
2,23,26,3,0,0,1,47.6
54,95,18,18,0,0,1,400.8
2,24,23,3,0,0,1,47.6
2,25,20,3,0,0,1,47.6
2,27,12,3,0,0,1,47.6
2,28,9,3,0,1,1,47.6
53,22,0,18,0,0,1,400.8
53,13,18,18,0,0,1,400.8
2,29,6,3,0,0,1,47.6
2,30,3,3,0,0,1,47.6
50,89,0,18,0,1,1,400.8
2,31,0,3,0,1,1,47.6
2,32,77,3,1,0,1,47.6
50,21,38,18,0,0,1,400.8
