x_25,y_25,x_50,y_50,x_75,y_75,x_100,y_100
37.0,0.013173980419446526,56.0,0.013166724044396902,75.0,0.012646662638313573,94.0,0.012362238903381123
38.0,0.013440112477405588,57.5,0.01311350664998229,77.0,0.012530289997117834,96.5,0.012223179115695095
39.0,0.013689699707862053,59.0,0.013048755184157138,79.0,0.012406162901240388,99.0,0.01207813238514749
40.0,0.013921629417554442,60.5,0.01297264281208099,81.0,0.012274533767046356,101.5,0.011927349932331015
41.0,0.014134854590737938,62.0,0.012885372342289803,83.0,0.01213566833756975,104.0,0.011771090604624243
42.0,0.014328401750661761,63.5,0.012787175326351355,85.0,0.011989844789676846,106.5,0.011609620138228931
43.0,0.014501378355584967,65.0,0.012678311035341961,87.0,0.011837352807075811,109.0,0.011443210408267877
44.0,0.014652979650787558,66.5,0.012559065319475836,89.0,0.011678492623488603,111.5,0.0112721386698915
45.0,0.014782494903020296,68.0,0.012429749357905752,91.0,0.01151357404039824,114.0,0.011096686793340813
46.0,0.014889312949837016,69.5,0.012290698306345306,93.0,0.011342915423855855,116.5,0.010917140495899369
47.0,0.01497292700319423,71.0,0.012142269850734856,95.0,0.011166842684876544,119.0,0.010733788573637347
48.0,0.015032938654494088,72.5,0.011984842675680445,97.0,0.010985688247972046,121.5,0.010546922135807582
49.0,0.015069061036784882,74.0,0.011818814856834805,99.0,0.01079979001236077,124.0,0.010356833844696411
50.0,0.01508112110899999,75.5,0.011644602186758817,101.0,0.010609490310363215,126.5,0.010163817163662436
51.0,0.015069061036784882,77.0,0.01146263644409835,103.0,0.010415134867432986,129.0,0.009968165616014052
52.0,0.015032938654494088,78.5,0.011273363616133928,105.0,0.010217071768192013,131.5,0.009770172057282643
53.0,0.01497292700319423,80.0,0.011077242084908267,107.0,0.010015650432733352,134.0,0.009570127963343587
54.0,0.014889312949837016,81.5,0.010874740787209392,109.0,0.009811220607327968,136.5,0.009368322736722026
55.0,0.014782494903020296,83.0,0.010666337358685012,111.0,0.009604131373523585,139.0,0.00916504303329603
56.0,0.014652979650787558,84.5,0.010452516272288902,113.0,0.009394730179455997,141.5,0.008960572111476913
57.0,0.014501378355584967,86.0,0.010233766981113366,115.0,0.009183361897007228,144.0,0.008755189205805966
58.0,0.014328401750661761,87.5,0.010010582075446441,117.0,0.008970367908242287,146.5,0.008549168926759864
59.0,0.014134854590737938,89.0,0.0097834554636111,119.0,0.008756085224338711,149.0,0.008342780688404208
60.0,0.013921629417554442,90.5,0.009552880585799797,121.0,0.008540845639991945,151.5,0.008136288165377327
61.0,0.013689699707862053,92.0,0.009319348669715616,123.0,0.008324974926037258,154.0,0.007929948780525239
62.0,0.013440112477405588,93.5,0.009083347036375172,125.0,0.008108792062776494,156.5,0.007724013224344869
63.0,0.013173980419446526,95.0,0.008845357463923188,127.0,0.007892608516237649,159.0,0.007518725007226966
64.0,0.012892473660283134,96.5,0.008605854616759797,129.0,0.007676727559329041,161.5,0.007314320045323738
65.0,0.01259681121703342,98.0,0.008365304546694,131.0,0.0074614436395790485,164.0,0.007111026280700021
66.0,0.012288252244622643,99.5,0.008124163272216586,133.0,0.007247041794879375,166.5,0.006909063336261484
67.0,0.011968087159460888,101.0,0.007882875441338436,135.0,0.007033797118375972,169.0,0.006708642205790278
68.0,0.011637628726723147,102.5,0.00764187308277187,137.0,0.006821974273379117,171.5,0.006509964979257944
69.0,0.011298203196487132,104.0,0.007401574449549069,139.0,0.0066118270588940535,174.0,0.006313224603428714
70.0,0.01095114157129206,105.5,0.007162382958478681,141.0,0.006403598026108234,176.5,0.0061186046776138476
71.0,0.010597771084018997,107.0,0.0069246862281453995,143.0,0.006197518145911386,179.0,0.005926279284290323
72.0,0.01023940696043814,108.5,0.006688855217462899,145.0,0.005993806527272521,181.5,0.005736412854155688
73.0,0.00987734453541018,110.0,0.006455243466103904,147.0,0.005792670186054412,184.0,0.005549160065055679
74.0,0.00951285178566794,111.5,0.00622418643745721,149.0,0.0055943038636126555,186.5,0.005364665774093002
75.0,0.009147162335447887,113.0,0.0059960009641054106,151.0,0.005398889894304066,189.0,0.005183064982104873
76.0,0.008781468984103372,114.5,0.005770984795183287,153.0,0.005206598120819043,191.5,0.00500448282958396
77.0,0.008416917797329133,116.0,0.005549416244369716,155.0,0.005017585856055552,194.0,0.004829034623012666
78.0,0.008054602795879433,117.5,0.0053315539366893825,157.0,0.004831997890069206,196.5,0.00465682589048456
79.0,0.0076955612677878,119.0,0.005117636651757981,159.0,0.004649966540465482,199.0,0.004487952465399313
80.0,0.0073407697222112964,120.5,0.004907883260599044,161.0,0.004471611744446609,201.5,0.004322500596939149
81.0,0.006991140495237289,122.0,0.004702492752694661,163.0,0.004297041190587844,204.0,0.004160547085965447
82.0,0.006647519010411604,123.5,0.004501644349508255,165.0,0.00412635048829582,206.5,0.004002159444913977
83.0,0.006310681689470615,125.0,0.004305497700336986,167.0,0.003959623372795581,209.0,0.003847396080216223
84.0,0.005981334501875257,126.5,0.004114193156015605,169.0,0.003796931943402997,211.5,0.003696306495732308
85.0,0.005660112135329825,128.0,0.003927852115703244,171.0,0.0036383369327652937,214.0,0.003548931515648157
86.0,0.005347577763590333,129.5,0.0037465774417404043,173.0,0.0034838880046943045,216.5,0.00340530352526534
87.0,0.005044223382581497,131.0,0.0035704539373649607,175.0,0.0033336240781745457,219.0,0.003265446728096698
88.0,0.0047504706811916245,132.5,0.0033995488819230403,177.0,0.003187573675100851,221.5,0.00312937741767365
89.0,0.0044666724091323145,134.0,0.003233912618102281,179.0,0.003045755289287742,224.0,0.0029971042624721616
90.0,0.004193114200954039,135.5,0.003073579185650086,181.0,0.0029081777742943145,226.5,0.0028686286023730558
91.0,0.003930016812707215,137.0,0.002918566996016473,183.0,0.002774840747623619,229.0,0.002743944755088531
92.0,0.0036775387258275376,138.5,0.0027688795423782713,185.0,0.002645735008883646,231.5,0.002623040331009857
93.0,0.0034357790715901777,140.0,0.0026245061395565893,187.0,0.002520842969537244,234.0,0.0025058965549609753
94.0,0.0032047808288961513,141.5,0.0024854226884304096,189.0,0.002400139091919951,236.5,0.0023924885933785493
95.0,0.0029845342481935383,143.0,0.002351592459573308,191.0,0.0022835903352668593,239.0,0.002282785885480557
96.0,0.0027749804549562006,144.5,0.0022229668909950636,193.0,0.002171156606561396,241.5,0.0021767524770322224
97.0,0.002576015187297026,146.0,0.002099486395052415,195.0,0.002062791214099465,244.0,0.0020743473553695136
98.0,0.0023874926239299873,147.5,0.0019810811698006015,197.0,0.001958441321750735,246.5,0.001975524784396072
99.0,0.0022092292607598556,149.0,0.0018676720102866569,199.0,0.0018580484019941502,249.0,0.0018802346383288025
351.0,0.0002454699178622062,302.0,0.0002454699178622062,253.0,0.00024546991786220617,250.0,0.0005580147996224635
352.0,0.000265276958214443,304.0,0.000265276958214443,256.0,0.000265276958214443,254.0,0.0005920466809021265
353.0,0.0002862239096996696,306.0,0.0002862239096996696,259.0,0.00028622390969966954,258.0,0.0006271498357994901
354.0,0.00030833116166180006,308.0,0.00030833116166180006,262.0,0.00030833116166180006,262.0,0.0006632722136973366
355.0,0.00033161491646594874,310.0,0.00033161491646594874,265.0,0.0003316149164659487,266.0,0.0007003536940516476
356.0,0.00035608675876623905,312.0,0.00035608675876623905,268.0,0.000356086758766239,270.0,0.0007383260171059826
357.0,0.0003817532301766864,314.0,0.0003817532301766864,271.0,0.00038175323017668633,274.0,0.0007771127775215168
358.0,0.0004086154139808375,316.0,0.0004086154139808375,274.0,0.00040861541398083743,278.0,0.0008166294844999919
359.0,0.00043666853474524605,318.0,0.00043666853474524605,277.0,0.000436668534745246,282.0,0.000856783691410141
360.0,0.0004659015778837822,320.0,0.0004659015778837822,280.0,0.00046590157788378207,286.0,0.0008974751972912565
361.0,0.0004962969343480349,322.0,0.0004962969343480349,283.0,0.0004962969343480348,290.0,0.0009385963219061673
362.0,0.0005278300756879584,324.0,0.0005278300756879584,286.0,0.0005278300756879583,294.0,0.0009800322552569651
363.0,0.0005604692647312774,326.0,0.0005604692647312774,289.0,0.0005604692647312774,298.0,0.001021661481668663
364.0,0.0005941753070655926,328.0,0.0005941753070655926,292.0,0.0005941753070655925,302.0,0.0010633562776981036
365.0,0.0006289013483699806,330.0,0.0006289013483699806,295.0,0.0006289013483699804,306.0,0.0011049832822484632
366.0,0.0006645927224305842,332.0,0.0006645927224305842,298.0,0.000664592722430584,310.0,0.0011464041363751832
367.0,0.000701186854385624,334.0,0.000701186854385624,301.0,0.0007011868543856239,314.0,0.0011874761893694843
368.0,0.0007386132233790671,336.0,0.0007386132233790671,304.0,0.000738613223379067,318.0,0.0012280532668137447
369.0,0.0007767933883596989,338.0,0.0007767933883596989,307.0,0.0007767933883596988,322.0,0.0012679864954323284
370.0,0.0008156410802456996,340.0,0.0008156410802456996,310.0,0.0008156410802456995,326.0,0.0013071251787254907
371.0,0.0008550623630875333,342.0,0.0008550623630875333,313.0,0.0008550623630875333,330.0,0.0013453177165862553
372.0,0.0008949558662088259,344.0,0.0008949558662088259,316.0,0.0008949558662088258,334.0,0.0013824125613738827
373.0,0.0009352130885921259,346.0,0.0009352130885921259,319.0,0.0009352130885921259,338.0,0.0014182592022652994
374.0,0.000975718776011486,348.0,0.000975718776011486,322.0,0.0009757187760114857,342.0,0.0014527091691396228
375.0,0.001016351370605321,350.0,0.001016351370605321,325.0,0.0010163513706053207,346.0,0.0014856170467813876
376.0,0.001056983531740882,352.0,0.001056983531740882,328.0,0.001056983531740882,350.0,0.001516841489824958
377.0,0.0010974827261566867,354.0,0.0010974827261566867,331.0,0.0010974827261566865,354.0,0.0015462462286139457
378.0,0.0011377118844931265,356.0,0.0011377118844931265,334.0,0.0011377118844931265,358.0,0.0015737010560217873
379.0,0.0011775301204465553,358.0,0.0011775301204465553,337.0,0.0011775301204465553,362.0,0.001599082785277602
380.0,0.00121679350792134,360.0,0.00121679350792134,340.0,0.0012167935079213396,366.0,0.0016222761689678846
381.0,0.0012553559107207925,362.0,0.0012553559107207925,343.0,0.001255355910720792,370.0,0.001643174769640194
382.0,0.0012930698585247942,364.0,0.0012930698585247942,346.0,0.0012930698585247938,374.0,0.001661681772818494
383.0,0.001329787462162321,366.0,0.001329787462162321,349.0,0.0013297874621623208,378.0,0.0016777107337477813
384.0,0.001365361360513627,368.0,0.001365361360513627,352.0,0.0013653613605136268,382.0,0.0016911862498126809
385.0,0.0013996456907814912,370.0,0.0013996456907814912,355.0,0.0013996456907814907,386.0,0.0017020445513133066
386.0,0.0014324970733647928,372.0,0.0014324970733647928,358.0,0.0014324970733647926,390.0,0.0017102340041226097
387.0,0.0014637756021607252,374.0,0.0014637756021607252,361.0,0.001463775602160725,394.0,0.001715715518681538
388.0,0.0014933458308228431,376.0,0.0014933458308228431,364.0,0.001493345830822843,398.0,0.0017184628607990228
389.0,0.0015210777453180061,378.0,0.0015210777453180061,367.0,0.0015210777453180061,402.0,0.0017184628607990228
390.0,0.0015468477130616048,380.0,0.0015468477130616048,370.0,0.0015468477130616042,406.0,0.001715715518681538
391.0,0.001570539398970882,382.0,0.001570539398970882,373.0,0.0015705393989708816,410.0,0.0017102340041226097
392.0,0.0015920446389624178,384.0,0.0015920446389624178,376.0,0.0015920446389624176,414.0,0.0017020445513133066
393.0,0.0016112642617316629,386.0,0.0016112642617316629,379.0,0.0016112642617316622,418.0,0.0016911862498126809
394.0,0.0016281088500875063,388.0,0.0016281088500875063,382.0,0.001628108850087506,422.0,0.0016777107337477813
395.0,0.0016424994336689217,390.0,0.0016424994336689217,385.0,0.0016424994336689215,426.0,0.001661681772818494
396.0,0.0016543681055374464,392.0,0.0016543681055374464,388.0,0.001654368105537446,430.0,0.001643174769640194
397.0,0.00166365855591047,394.0,0.00166365855591047,391.0,0.0016636585559104693,434.0,0.0016222761689678846
398.0,0.0016703265171660099,396.0,0.0016703265171660099,394.0,0.0016703265171660099,438.0,0.001599082785277602
399.0,0.0016743401151983204,398.0,0.0016743401151983204,397.0,0.00167434011519832,442.0,0.0015737010560217873
400.0,0.0016756801232222212,400.0,0.0016756801232222212,400.0,0.0016756801232222212,446.0,0.0015462462286139457
401.0,0.0016743401151983204,402.0,0.0016743401151983204,403.0,0.00167434011519832,450.0,0.001516841489824958
402.0,0.0016703265171660099,404.0,0.0016703265171660099,406.0,0.0016703265171660099,454.0,0.0014856170467813876
403.0,0.00166365855591047,406.0,0.00166365855591047,409.0,0.0016636585559104693,458.0,0.0014527091691396228
404.0,0.0016543681055374464,408.0,0.0016543681055374464,412.0,0.001654368105537446,462.0,0.0014182592022652994
405.0,0.0016424994336689217,410.0,0.0016424994336689217,415.0,0.0016424994336689215,466.0,0.0013824125613738827
406.0,0.0016281088500875063,412.0,0.0016281088500875063,418.0,0.001628108850087506,470.0,0.0013453177165862553
407.0,0.0016112642617316629,414.0,0.0016112642617316629,421.0,0.0016112642617316622,474.0,0.0013071251787254907
408.0,0.0015920446389624178,416.0,0.0015920446389624178,424.0,0.0015920446389624176,478.0,0.0012679864954323284
409.0,0.001570539398970882,418.0,0.001570539398970882,427.0,0.0015705393989708816,482.0,0.0012280532668137447
410.0,0.0015468477130616048,420.0,0.0015468477130616048,430.0,0.0015468477130616042,486.0,0.0011874761893694843
411.0,0.0015210777453180061,422.0,0.0015210777453180061,433.0,0.0015210777453180061,490.0,0.0011464041363751832
412.0,0.0014933458308228431,424.0,0.0014933458308228431,436.0,0.001493345830822843,494.0,0.0011049832822484632
413.0,0.0014637756021607252,426.0,0.0014637756021607252,439.0,0.001463775602160725,498.0,0.0010633562776981036
414.0,0.0014324970733647928,428.0,0.0014324970733647928,442.0,0.0014324970733647926,502.0,0.001021661481668663
415.0,0.0013996456907814912,430.0,0.0013996456907814912,445.0,0.0013996456907814907,506.0,0.0009800322552569651
416.0,0.001365361360513627,432.0,0.001365361360513627,448.0,0.0013653613605136268,510.0,0.0009385963219061673
417.0,0.001329787462162321,434.0,0.001329787462162321,451.0,0.0013297874621623208,514.0,0.0008974751972912565
418.0,0.0012930698585247942,436.0,0.0012930698585247942,454.0,0.0012930698585247938,518.0,0.000856783691410141
419.0,0.0012553559107207925,438.0,0.0012553559107207925,457.0,0.001255355910720792,522.0,0.0008166294844999919
420.0,0.00121679350792134,440.0,0.00121679350792134,460.0,0.0012167935079213396,526.0,0.0007771127775215168
421.0,0.0011775301204465553,442.0,0.0011775301204465553,463.0,0.0011775301204465553,530.0,0.0007383260171059826
422.0,0.0011377118844931265,444.0,0.0011377118844931265,466.0,0.0011377118844931265,534.0,0.0007003536940516476
423.0,0.0010974827261566867,446.0,0.0010974827261566867,469.0,0.0010974827261566865,538.0,0.0006632722136973366
424.0,0.001056983531740882,448.0,0.001056983531740882,472.0,0.001056983531740882,542.0,0.0006271498357994901
425.0,0.001016351370605321,450.0,0.001016351370605321,475.0,0.0010163513706053207,546.0,0.0005920466809021265
426.0,0.000975718776011486,452.0,0.000975718776011486,478.0,0.0009757187760114857,550.0,0.0005580147996224635
427.0,0.0009352130885921259,454.0,0.0009352130885921259,481.0,0.0009352130885921259,554.0,0.0005250983007826577
428.0,0.0008949558662088259,456.0,0.0008949558662088259,484.0,0.0008949558662088258,558.0,0.0004933335339031931
429.0,0.0008550623630875333,458.0,0.0008550623630875333,487.0,0.0008550623630875333,562.0,0.0004627493212373576
430.0,0.0008156410802456996,460.0,0.0008156410802456996,490.0,0.0008156410802456995,566.0,0.0004333672342692387
431.0,0.0007767933883596989,462.0,0.0007767933883596989,493.0,0.0007767933883596988,570.0,0.00040520190941872045
432.0,0.0007386132233790671,464.0,0.0007386132233790671,496.0,0.000738613223379067,574.0,0.0003782613975939178
433.0,0.000701186854385624,466.0,0.000701186854385624,499.0,0.0007011868543856239,578.0,0.00035254754220111103
434.0,0.0006645927224305842,468.0,0.0006645927224305842,502.0,0.000664592722430584,582.0,0.0003280563802604387
435.0,0.0006289013483699806,470.0,0.0006289013483699806,505.0,0.0006289013483699804,586.0,0.0003047785613774197
436.0,0.0005941753070655926,472.0,0.0005941753070655926,508.0,0.0005941753070655925,590.0,0.0002826997794802196
437.0,0.0005604692647312774,474.0,0.0005604692647312774,511.0,0.0005604692647312774,594.0,0.00026180121244434275
438.0,0.0005278300756879584,476.0,0.0005278300756879584,514.0,0.0005278300756879583,598.0,0.00024205996498361193
439.0,0.0004962969343480349,478.0,0.0004962969343480349,517.0,0.0004962969343480348,602.0,0.00022344951048214884
440.0,0.0004659015778837822,480.0,0.0004659015778837822,520.0,0.00046590157788378207,606.0,0.0002059401277697237
441.0,0.00043666853474524605,482.0,0.00043666853474524605,523.0,0.000436668534745246,610.0,0.00018949932919544587
442.0,0.0004086154139808375,484.0,0.0004086154139808375,526.0,0.00040861541398083743,614.0,0.0001740922767255845
443.0,0.0003817532301766864,486.0,0.0003817532301766864,529.0,0.00038175323017668633,618.0,0.0001596821831738309
444.0,0.00035608675876623905,488.0,0.00035608675876623905,532.0,0.000356086758766239,622.0,0.000146230696060362
445.0,0.00033161491646594874,490.0,0.00033161491646594874,535.0,0.0003316149164659487,626.0,0.00013369826198384195
446.0,0.00030833116166180006,492.0,0.00030833116166180006,538.0,0.00030833116166180006,630.0,0.00012204446977269104
447.0,0.0002862239096996696,494.0,0.0002862239096996696,541.0,0.00028622390969966954,634.0,0.00011122837105375647
448.0,0.000265276958214443,496.0,0.000265276958214443,544.0,0.000265276958214443,638.0,0.00010120877723367909
449.0,0.0002454699178622062,498.0,0.0002454699178622062,547.0,0.00024546991786220617,642.0,9.194453222711115e-05
