,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4533.0,FF_d_coreAsc,4533.0,4697,280350.5,281444.0,4697.0,0.965084096232
1e-05,4524.814185,FF_d_coreAsc,4522.0,4699,281418.5,282647.0,4701.82647,0.962352441944
2e-05,4509.60384,FF_d_coreAsc,4504.0,4698,280192.0,281521.0,4703.63042,0.958749611965
4e-05,4514.23498,FF_d_coreAsc,4503.0,4699,280874.5,282259.0,4710.29036,0.958377219871
8e-05,4551.31844,FF_d_coreAsc,4529.0,4695,278980.5,280050.0,4717.404,0.964793017516
0.0001,4509.07705,FF_d_coreAsc,4481.0,4697,280770.5,282267.5,4725.22675,0.954256226963
0.0002,4559.2508,FF_d_coreAsc,4503.0,4695,281254.0,282592.0,4751.5184,0.959535545522
0.0004,4606.3648,FF_d_coreAsc,4494.0,4699,280912.0,282415.0,4811.966,0.957272931687
0.0008,4738.828,FF_d_coreAsc,4514.0,4697,281035.0,282337.0,4922.8696,0.962614975623
0.001,4786.611,FF_d_coreAsc,4503.0,4700,283611.0,285054.0,4985.054,0.960192407143
0.002,5062.508,FF_d_coreAsc,4492.0,4689,285254.0,286649.0,5262.298,0.962033697065
0.004,5578.162,FF_d_coreAsc,4380.0,4639,299540.5,301481.5,5844.926,0.954359730132
0.008,6772.352,FF_d_coreAsc,4310.0,4591,307794.0,310095.0,7071.76,0.957661459099
0.01,7396.375,FF_d_coreAsc,4309.0,4591,308737.5,310930.5,7700.305,0.960530134845
0.02,10523.87,FF_d_coreAsc,4116.0,4411,320393.5,323224.0,10875.48,0.96766947298
0.04,17308.06,FF_d_coreAsc,3324.0,3595,349601.5,355591.0,17818.64,0.971345736824
0.08,31278.4,FF_d_coreAsc,3203.0,3439,350942.5,357410.5,32031.84,0.976478403988
0.1,38262.95,FF_d_coreAsc,3161.0,3396,351019.5,357876.0,39183.6,0.976504200737
0.2,73328.1,FF_d_coreAsc,3086.0,3340,351210.5,359267.0,75193.4,0.97519330154
0.4,143435.0,FF_d_coreAsc,3066.0,3302,350922.5,358668.5,146769.4,0.977281367915
1.0,353268.0,FF_d_coreAsc,3025.0,3270,350243.0,358524.5,361794.5,0.976432753953
10.0,3503705.0,FF_d_coreAsc,3005.0,3268,350070.0,359037.0,3593638.0,0.974974385289
