,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4685.0,FF_d,4685.0,4877,269840.0,274140.0,4877.0,0.96063153578
1e-05,4662.7096,FF_d,4660.0,4891,270960.0,276100.0,4893.761,0.952786537798
2e-05,4686.3832,FF_d,4681.0,4872,269160.0,273160.0,4877.4632,0.960823897144
4e-05,4691.6848,FF_d,4681.0,4874,267120.0,271360.0,4884.8544,0.960455402724
8e-05,4700.3968,FF_d,4679.0,4877,267460.0,271920.0,4898.7536,0.959508720749
0.0001,4697.826,FF_d,4671.0,4884,268260.0,272900.0,4911.29,0.956536062827
0.0002,4729.5,FF_d,4676.0,4877,267500.0,271900.0,4931.38,0.95906216921
0.0004,4787.0,FF_d,4680.0,4876,267500.0,271760.0,4984.704,0.960337865598
0.0008,4877.288,FF_d,4661.0,4886,270360.0,275240.0,5106.192,0.955171290073
0.001,4931.88,FF_d,4662.0,4887,269880.0,274880.0,5161.88,0.955442590684
0.002,5199.08,FF_d,4654.0,4871,272540.0,277140.0,5425.28,0.958306299398
0.004,5752.6,FF_d,4635.0,4837,279400.0,283800.0,5972.2,0.963229630622
0.008,6906.24,FF_d,4604.0,4793,287780.0,292140.0,7130.12,0.968600808962
0.01,7468.6,FF_d,4607.0,4792,286160.0,290180.0,7693.8,0.970729678442
0.02,10439.0,FF_d,4511.0,4735,296400.0,301220.0,10759.4,0.97022138781
0.04,17101.4,FF_d,3455.0,3683,341160.0,346200.0,17531.0,0.975494837716
0.08,30758.0,FF_d,3086.0,3321,345900.0,354300.0,31665.0,0.971356387178
0.1,37682.0,FF_d,3132.0,3353,345500.0,352720.0,38625.0,0.975585760518
0.2,71671.0,FF_bm2,2759.0,3426,344560.0,348100.0,73046.0,0.981176245106
0.4,141723.0,FF_d,3035.0,3280,346720.0,355480.0,145472.0,0.974228717554
1.0,348313.0,FF_d,3093.0,3316,345220.0,353060.0,356376.0,0.977375019642
10.0,3459486.0,FF_d,3086.0,3320,345640.0,353760.0,3540920.0,0.977002022073
