1602.9,98886,1605.5,1.0881e+05,1605.4,1.2102e+05
1602.8,98915,1605.2,1.0886e+05,1605.2,1.2108e+05
1602.7,98947,1604.9,1.0892e+05,1604.9,1.2116e+05
1602.6,99011,1604.2,1.0903e+05,1604.5,1.213e+05
1602.4,99139,1602.8,1.0926e+05,1603.5,1.2158e+05
1602.2,99203,1602.1,1.0938e+05,1603,1.2173e+05
1601.6,99523,1598.6,1.0995e+05,1600.7,1.2244e+05
1600.4,1.0016e+05,1591.6,1.1109e+05,1595.9,1.2388e+05
1552.4,1.1747e+05,1567.8,1.277e+05,1568.6,1.3956e+05
1549.2,1.1806e+05,1566.3,1.2811e+05,1566.6,1.4011e+05
1533.2,1.21e+05,1558.8,1.3019e+05,1556.2,1.4289e+05
1501.1,1.2689e+05,1519.8,1.3698e+05,1518.3,1.5024e+05
1437,1.3866e+05,1441.8,1.5055e+05,1442.5,1.6496e+05
1436.4,1.3879e+05,1423,1.5684e+05,1441.5,1.6517e+05
1433.4,1.3942e+05,1423,1.5684e+05,1436.2,1.6622e+05
1427.5,1.4068e+05,1423,1.5684e+05,1425.7,1.6833e+05
1415.6,1.4321e+05,1423,1.5684e+05,1404.8,1.7254e+05
1409.6,1.4447e+05,1423,1.5684e+05,1403.7,1.726e+05
1404.3,1.4393e+05,1423,1.5684e+05,1398.5,1.7286e+05
1407.6,1.4411e+05,1423,1.5684e+05,NaN,NaN
NaN,NaN,1423,1.5684e+05,NaN,NaN
NaN,NaN,1423,1.5684e+05,NaN,NaN
