0,1571.6,80579,36.4,14794
1.1298e-07,1554.3,81341,41.1,16783
2.2596e-07,1555,81384,41.05,16764
4.5193e-07,1555.5,81379,41,16743
9.0386e-07,1554.8,81366,41.1,16783
1.1298e-06,1555.3,81410,41.05,16764
2.2596e-06,1554.8,81360,41.1,16783
4.5193e-06,1555,81376,41.05,16764
9.0386e-06,1477.1,78724,89.65,36684
1.1298e-05,1464.2,78030,96.3,39278
2.2596e-05,1459.7,77747,98,39970
4.5193e-05,1316,70232,145.75,59541
9.0386e-05,1249.2,68393,178.15,72654
0.00011298,1231.2,67851,191.35,77955
0.00022596,1216,67961,197.65,80477
0.00045193,1206.8,68663,197.75,80516
0.00090386,1205.7,69395,197.75,80516
0.0011298,1203,69419,197.75,80516
0.0022596,1200.7,69680,197.75,80516
0.0045193,1197.2,69712,197.75,80516
0.011298,1194.8,69630,197.75,80516
0.11298,1194.5,69688,197.75,80516
