beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,2000.0,100000.0,2000.0,0.0,0.0,0.0,1969.0,98450.0,1969.0
1.0000000000000001e-05,2000.0,100000.0,2001.0,0.0,0.0,0.0,1973.0,98650.0,1973.9865000000864
2.0000000000000002e-05,2000.0,100000.0,2002.0,0.0,0.0,0.0,1971.0,98550.0,1972.9709999999604
4.0000000000000003e-05,2000.0,100000.0,2004.0,0.0,0.0,0.0,1975.0,98750.0,1978.9499999999341
8.0000000000000007e-05,2000.0,100000.0,2008.0,0.0,0.0,0.0,1971.0,98550.0,1978.8839999999236
0.0001,2000.0,100000.0,2010.0,0.0,0.0,0.0,1979.0,98950.0,1988.8950000001005
0.00020000000000000001,2000.0,100000.0,2020.0,0.0,0.0,0.0,1974.0,98700.0,1993.7399999999836
0.00040000000000000002,2000.0,100000.0,2040.0,0.0,0.0,0.0,1978.0,98900.0,2017.5599999999697
0.00080000000000000004,2000.0,100000.0,2080.0,0.0,0.0,0.0,1977.0,98850.0,2056.0799999999504
0.001,2000.0,100000.0,2100.0,0.0,0.0,0.0,1975.0,98750.0,2073.7499999999418
0.002,2000.0,100000.0,2200.0,0.0,0.0,0.0,1971.0,98550.0,2168.0999999999203
0.0040000000000000001,2000.0,100000.0,2400.0,0.0,0.0,0.0,1971.0,98550.0,2365.2000000000066
0.0080000000000000002,1211.0,241850.0,3145.8000000000002,0.0,0.0,0.0,1110.0,235050.0,2990.4000000000547
0.01,1208.0,241700.0,3625.0,0.0,0.0,0.0,1098.0,235150.0,3449.5
0.02,1209.0,242450.0,6058.0,0.0,0.0,0.0,1087.0,235300.0,5793.0
0.040000000000000001,1209.0,241750.0,10879.0,0.0,0.0,0.0,1096.0,234350.0,10470.0
0.080000000000000002,1209.0,242450.0,20605.0,0.0,0.0,0.0,1094.0,235300.0,19918.0
0.10000000000000001,1210.0,242150.0,25425.0,0.0,0.0,0.0,1100.0,235250.0,24625.0
0.20000000000000001,1210.0,242150.0,49640.0,0.0,0.0,0.0,1098.0,235500.0,48198.0
0.40000000000000002,1205.0,242950.0,98385.0,0.0,0.0,0.0,1094.0,234950.0,95074.0
1.0,1204.0,242900.0,244104.0,0.0,0.0,0.0,1093.0,236300.0,237393.0
10.0,1207.0,242000.0,2421207.0,0.0,0.0,0.0,1103.0,234000.0,2341103.0
