,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4234.0,FF_a_coreAsc,4234.0,4475,227512.0,264794.0,4475.0,0.946145251397
1e-05,4263.31554,FF_a_coreAsc,4261.0,4479,231554.0,265902.0,4481.65902,0.95128065767
2e-05,4237.128,FF_d_coreAsc,4232.0,4476,256400.0,265672.0,4481.31344,0.945510296642
4e-05,4249.17352,FF_a_coreAsc,4240.0,4479,229338.0,265446.0,4489.61784,0.946444368192
8e-05,4263.26176,FF_a_coreAsc,4245.0,4482,228272.0,265584.0,4503.24672,0.946708458381
0.0001,4259.9368,FF_a_coreAsc,4237.0,4475,229368.0,264416.0,4501.4416,0.946349453917
0.0002,4295.2032,FF_a_coreAsc,4249.0,4476,231016.0,266300.0,4529.26,0.948323390576
0.0004,4334.692,FF_d_coreAsc,4232.0,4479,256730.0,266116.0,4585.4464,0.945315160591
0.0008,4414.0,FF_a_coreAsc,4232.0,4479,227500.0,267480.0,4692.984,0.940552961613
0.001,4482.144,FF_d_coreAsc,4224.0,4479,258144.0,267834.0,4746.834,0.944238623049
0.002,4728.584,FF_d_coreAsc,4213.0,4473,257792.0,267672.0,5008.344,0.944141217137
0.004,5255.128,FF_d_coreAsc,4185.0,4435,267532.0,277032.0,5543.128,0.948043776005
0.008,6288.056,FF_d_coreAsc,3989.0,4335,287382.0,300530.0,6739.24,0.933051204587
0.01,6859.08,FF_d_coreAsc,3982.0,4333,287708.0,301046.0,7343.46,0.934039267593
0.02,9853.68,FF_d_coreAsc,3596.0,3923,312884.0,325310.0,10429.2,0.944816476815
0.04,16527.56,FF_d_coreAsc,3121.0,3413,335164.0,346260.0,17263.4,0.957375719731
0.08,29985.48,FF_d_coreAsc,3077.0,3360,336356.0,347180.0,31134.4,0.963098052315
0.1,36730.8,FF_d_coreAsc,3093.0,3365,336378.0,346770.0,38042.0,0.965532832133
0.2,70441.4,FF_d_coreAsc,3083.0,3353,336792.0,347150.0,72783.0,0.967827652062
0.4,137759.2,FF_d_coreAsc,3052.0,3327,336768.0,347414.0,142292.6,0.968140296825
1.0,340081.0,FF_d_coreAsc,3069.0,3327,337012.0,346984.0,350311.0,0.970797377188
10.0,3370888.0,FF_d_coreAsc,3048.0,3326,336784.0,347600.0,3479326.0,0.968833618925
