,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4850.0,FF_a_coreAsc_mix,4850.0,4861,299190.4,299714.0,4861.0,0.997737091134
1e-05,4828.008548,FF_a_coreAsc_mix,4825.0,4862,300854.8,302616.0,4865.02616,0.992391076475
2e-05,4845.065392,FF_a_coreAsc_mix,4839.0,4868,303269.6,304650.0,4874.093,0.994044510845
4e-05,4839.898304,FF_a_coreAsc_mix,4828.0,4847,297457.6,298362.0,4858.93448,0.996082232416
8e-05,4849.207488,FF_a_coreAsc_mix,4825.0,4864,302593.6,304450.0,4888.356,0.991991476889
0.0001,4842.2686,FF_a_coreAsc_mix,4812.0,4859,302686.0,304923.2,4889.49232,0.990341794831
0.0002,4890.07792,FF_a_coreAsc_mix,4830.0,4852,300389.6,301436.8,4912.28736,0.9954787987
0.0004,4942.3896,FF_a_coreAsc_mix,4821.0,4862,303474.0,305425.6,4984.17024,0.991617332878
0.0008,5069.44896,FF_a_coreAsc_mix,4827.0,4865,303061.2,304870.0,5108.896,0.992278754549
0.001,5116.4088,FF_a_coreAsc_mix,4816.0,4855,300408.8,302265.2,5157.2652,0.992077894307
0.002,5439.684,FF_a_coreAsc_mix,4833.0,4850,303342.0,304151.2,5458.3024,0.996588976089
0.004,6007.8848,FF_a_coreAsc_mix,4777.0,4857,307721.2,311529.2,6103.1168,0.984396169511
0.008,7161.2592,FF_a_coreAsc_mix,4539.0,4688,327782.4,334874.8,7366.9984,0.972072859416
0.01,7815.08,FF_a_coreAsc_mix,4533.0,4684,328208.0,335395.6,8037.956,0.972272055234
0.02,11082.248,FF_a_coreAsc_mix,4482.0,4644,330012.4,337723.6,11398.472,0.972257334141
0.04,17668.224,FF_a_coreAsc_mix,4158.0,4365,337755.6,347608.8,18269.352,0.967096369921
0.08,31771.328,FF_a_coreAsc_mix,3740.0,3900,350391.6,358357.6,32568.608,0.97551998538
0.1,38577.12,FF_a_coreAsc_mix,3711.0,3902,348661.2,358452.8,39747.28,0.970559998068
0.2,73470.52,FF_a_coreAsc_mix,3707.0,3910,348817.6,358480.4,75606.08,0.971754123478
0.4,143436.44,FF_a_coreAsc_mix,3703.0,3895,349333.6,358472.8,147284.12,0.973875798694
1.0,352430.6,FF_a_coreAsc_mix,3705.0,3901,348725.6,358405.2,362306.2,0.972742393037
10.0,3494300.0,FF_a_coreAsc_mix,3712.0,3903,349058.8,358500.4,3588907.0,0.973639049438
