,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1600.0,coreopt_IS_aa,1600.0,1637,59250.0,64725.0,1637.0,0.977397678681
1e-05,1596.707,coreopt_IS_aa,1596.0,1638,70700.0,81550.0,1638.8155,0.974305527376
2e-05,1606.4325,coreopt_IS_aa,1605.0,1638,71625.0,81550.0,1639.631,0.979752456498
4e-05,1599.787,coreopt_IS_aa,1597.0,1639,69675.0,81575.0,1642.263,0.974135689594
8e-05,1603.548,coreopt_IS_aa,1598.0,1638,69350.0,81550.0,1644.524,0.975083367588
0.0001,1603.0475,coreopt_IS_da,1595.0,1637,80475.0,81525.0,1645.1525,0.974406627957
0.0002,1615.82,coreopt_IS_aa,1602.0,1638,69100.0,81550.0,1654.31,0.976733502185
0.0004,1603.68,coreopt_IS_aa,1572.0,1558,79200.0,91800.0,1594.72,1.00561854119
0.0008,1635.36,coreopt_IS_aa,1572.0,1558,79200.0,91800.0,1631.44,1.00240278527
0.001,1651.2,coreopt_IS_aa,1572.0,1558,79200.0,91800.0,1649.8,1.00084858771
0.002,1730.4,coreopt_IS_aa,1572.0,1558,79200.0,91800.0,1741.6,0.993569131833
0.004,1946.7,coreopt_IS_da,1547.0,1583,99925.0,100825.0,1986.3,0.980063434526
0.008,2345.2,coreopt_IS_da,1546.0,1583,99900.0,100825.0,2389.6,0.981419484433
0.01,2546.25,coreopt_IS_da,1547.0,1583,99925.0,100825.0,2591.25,0.982633863965
0.02,3544.0,coreopt_IS_da,1546.0,1583,99900.0,100825.0,3599.5,0.984581191832
0.04,5544.0,coreopt_IS_da,1547.0,1583,99925.0,100825.0,5616.0,0.987179487179
0.08,9532.0,coreopt_IS_da,1544.0,1583,99850.0,100825.0,9649.0,0.987874391129
0.1,11536.0,coreopt_IS_da,1546.0,1583,99900.0,100825.0,11665.5,0.988898889889
0.2,21544.0,coreopt_IS_da,1549.0,1583,99975.0,100825.0,21748.0,0.990619827111
0.4,41517.0,coreopt_IS_da,1547.0,1583,99925.0,100825.0,41913.0,0.990551857419
1.0,101316.0,coreopt_IS_da,1541.0,1583,99775.0,100825.0,102408.0,0.989336770565
10.0,1001048.0,coreopt_IS_da,1548.0,1583,99950.0,100825.0,1009833.0,0.991300541773
