,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1692.0,FF_mix,1692.0,1770,57278.0,59111.0,1770.0,0.95593220339
1e-05,1697.5216,FF_a,1697.0,1769,52160.0,63433.0,1769.63433,0.959249925944
2e-05,1691.03006,FF_a,1690.0,1770,51503.0,63437.0,1771.26874,0.954699883655
4e-05,1699.10148,FF_a,1697.0,1769,52537.0,63433.0,1771.53732,0.95911131017
8e-05,1696.19328,FF_a,1692.0,1771,52416.0,63441.0,1776.07528,0.955023302841
0.0001,1702.1277,FF_a,1697.0,1770,51277.0,63446.0,1776.3446,0.958219311726
0.0002,1707.6776,FF_a,1697.0,1770,53388.0,63437.0,1782.6874,0.95792318945
0.0004,1716.6608,FF_a,1696.0,1770,51652.0,63437.0,1795.3748,0.956157343859
0.0008,1704.136,FF_a,1657.0,1751,58920.0,93247.0,1825.5976,0.933467484839
0.001,1722.409,coreopt_IS_aa,1654.0,1749,68409.0,93216.0,1842.216,0.934965823769
0.002,1777.374,FF_mix,1598.0,1750,89687.0,93238.0,1936.476,0.917839415516
0.004,1959.544,FF_mix,1495.0,1586,116136.0,118156.0,2058.624,0.951870764161
0.008,2536.072,FF_mix,1416.0,1564,140009.0,143319.0,2710.552,0.935629347823
0.01,2817.67,FF_mix,1417.0,1564,140067.0,143328.0,2997.28,0.940075668606
0.02,4201.6,FF_mix,1405.0,1564,139830.0,143328.0,4430.56,0.948322559676
0.04,6993.32,FF_mix,1398.0,1565,139883.0,143332.0,7298.28,0.958214812257
0.08,12636.16,FF_mix,1410.0,1557,140327.0,143462.0,13033.96,0.96947972834
0.1,15415.9,FF_mix,1396.0,1555,140199.0,143463.0,15901.3,0.969474193934
0.2,29466.4,FF_mix,1400.0,1552,140332.0,143451.0,30242.2,0.974347104377
0.4,57594.6,FF_mix,1403.0,1549,140479.0,143466.0,58935.4,0.977249666584
1.0,142101.0,FF_mix,1409.0,1549,140692.0,143493.0,145042.0,0.979723114684
10.0,1405194.0,FF_mix,1394.0,1548,140380.0,143489.0,1436438.0,0.978248974199
