,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3703.0,FF_d,3703.0,3910,329943.5,334044.0,3910.0,0.947058823529
1e-05,3725.296185,FF_d,3722.0,3910,329618.5,333288.0,3913.33288,0.951949731657
2e-05,3695.62938,FF_d,3689.0,3931,331469.0,336192.0,3937.72384,0.938519187775
4e-05,3703.26242,FF_d,3690.0,3936,331560.5,336437.0,3949.45748,0.937663574998
8e-05,3741.32236,FF_d,3715.0,3917,329029.5,333297.5,3943.6638,0.948692015785
0.0001,3729.04875,FF_d,3696.0,3918,330487.5,334873.0,3951.4873,0.943707638893
0.0002,3762.071,FF_d,3696.0,3912,330355.0,334299.0,3978.8598,0.945514843222
0.0004,3839.27,FF_d,3707.0,3909,330675.0,334295.5,4042.7182,0.949675394144
0.0008,3985.1436,FF_d,3720.0,3909,331429.5,335073.0,4177.0584,0.954055035477
0.001,4037.025,FF_d,3706.0,3904,331025.0,334902.0,4238.902,0.952375166965
0.002,4372.237,FF_d,3707.0,3893,332618.5,336122.5,4565.245,0.957722312822
0.004,4998.866,FF_d,3637.0,3911,340466.5,345882.5,5294.53,0.944156705128
0.008,6365.864,FF_d,3636.0,3904,341233.0,346340.0,6674.72,0.953727497183
0.01,7041.9,FF_d,3662.0,3874,337990.0,341528.0,7289.28,0.966062491769
0.02,10493.24,FF_d,3439.0,3657,352712.0,356789.0,10792.78,0.972246260926
0.04,18034.52,FF_d,2510.0,2761,388113.0,398214.5,18689.58,0.964950523233
0.08,33488.36,FF_d,2210.0,2449,390979.5,406293.0,34952.44,0.958112223353
0.1,41262.5,FF_d,2232.0,2482,390305.0,405045.0,42986.5,0.959894385447
0.2,80648.9,FF_d,2212.0,2444,392184.5,406010.0,83646.0,0.964169237023
0.4,158455.6,FF_bm2,2037.0,2436,391046.5,405319.5,164563.8,0.962882480837
1.0,393083.5,FF_bm2,2037.0,2436,391046.5,404427.5,406863.5,0.966131147178
10.0,3912502.0,FF_bm2,2037.0,2468,391046.5,404198.5,4044453.0,0.967374821762
