,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4911.0,FF_bm1,4911.0,4952,280162.0,309292.4,4952.0,0.991720516963
1e-05,4913.80162,FF_bm1,4911.0,4956,280162.0,311250.4,4959.112504,0.990863106259
2e-05,4916.60324,FF_bm1,4911.0,4958,280162.0,310994.0,4964.21988,0.990408031644
4e-05,4922.20648,FF_bm1,4911.0,4963,280162.0,312298.0,4975.49192,0.98929041774
8e-05,4933.41296,FF_bm1,4911.0,4958,280162.0,312060.0,4982.9648,0.990055751548
0.0001,4939.0162,FF_bm1,4911.0,4955,280162.0,311570.4,4986.15704,0.990545656781
0.0002,4967.0324,FF_bm1,4911.0,4958,280162.0,310302.0,5020.0604,0.989436780482
0.0004,5023.0648,FF_bm1,4911.0,4959,280162.0,311406.0,5083.5624,0.988099369057
0.0008,5135.1296,FF_bm1,4911.0,4960,280162.0,308624.8,5206.89984,0.986216320228
0.001,5191.162,FF_bm1,4911.0,4963,280162.0,314076.8,5277.0768,0.983719243957
0.002,5471.324,FF_bm1,4911.0,4959,280162.0,309288.4,5577.5768,0.98095000682
0.004,6031.648,FF_bm1,4911.0,4956,280162.0,314082.4,6212.3296,0.970915644914
0.008,7152.296,FF_bm1,4911.0,4851,280162.0,327070.4,7467.5632,0.957781783487
0.01,7767.352,FF_mix,4611.0,4848,315635.2,326916.4,8117.164,0.956904652906
0.02,10905.792,FF_mix,4562.0,4838,317189.6,330327.2,11444.544,0.952924992031
0.04,17271.52,FF_mix,4096.0,4401,329388.0,343906.0,18157.24,0.951219458464
0.08,31233.456,FF_bm3,3618.0,3879,345193.2,357616.8,32488.344,0.961374208547
0.1,38251.36,FF_mix,3632.0,3882,346193.6,358093.6,39691.36,0.963720064014
0.2,72713.32,FF_mix,3637.0,3884,345381.6,357138.8,75311.76,0.965497553105
0.4,142179.96,FF_mix,3607.0,3857,346432.4,358682.4,147329.96,0.965044448529
1.0,348877.4,FF_mix,3663.0,3902,345214.4,356590.8,360492.8,0.967779106823
10.0,3466987.0,FF_mix,3679.0,3902,346330.8,356945.6,3573358.0,0.970232201755
