,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4611.0,FF_d_coreAsc,4611.0,4820,272901.0,276052.0,4820.0,0.956639004149
1e-05,4601.7321,FF_d_coreAsc,4599.0,4819,273210.0,276594.0,4821.76594,0.954366544802
2e-05,4629.45562,FF_d_coreAsc,4624.0,4818,272781.0,275761.0,4823.51522,0.959768013337
4e-05,4628.92032,FF_d_coreAsc,4618.0,4820,273008.0,276226.0,4831.04904,0.958160490956
8e-05,4635.86504,FF_d_coreAsc,4614.0,4819,273313.0,276552.0,4841.12416,0.957600938704
0.0001,4643.3286,FF_d_coreAsc,4616.0,4821,273286.0,276415.0,4848.6415,0.957655582497
0.0002,4678.6452,FF_d_coreAsc,4624.0,4825,273226.0,276444.0,4880.2888,0.958682035375
0.0004,4706.6416,FF_d_coreAsc,4597.0,4824,274104.0,277762.0,4935.1048,0.953706515007
0.0008,4817.24,FF_d_coreAsc,4598.0,4823,274050.0,277611.0,5045.0888,0.954837504545
0.001,4876.802,FF_d_coreAsc,4603.0,4817,273802.0,277347.0,5094.347,0.957296784063
0.002,5136.302,FF_d_coreAsc,4586.0,4813,275151.0,278913.0,5370.826,0.956333718501
0.004,5669.872,FF_d_coreAsc,4510.0,4756,289968.0,293889.0,5931.556,0.955882739706
0.008,6830.72,FF_d_coreAsc,4389.0,4688,305215.0,310083.0,7168.664,0.952858161577
0.01,7428.56,FF_d_coreAsc,4363.0,4665,306556.0,311730.0,7782.3,0.954545571361
0.02,10524.08,FF_d_coreAsc,4156.0,4482,318404.0,324497.0,10971.94,0.959181329829
0.04,17321.72,FF_d_coreAsc,3356.0,3630,349143.0,356923.0,17906.92,0.967319896442
0.08,31290.0,FF_d_coreAsc,3162.0,3433,351600.0,360584.0,32279.72,0.969339263166
0.1,38342.9,FF_d_coreAsc,3148.0,3406,351949.0,360295.0,39435.5,0.972293999062
0.2,73426.0,FF_d_coreAsc,3075.0,3346,351755.0,360761.0,75498.2,0.972552988018
0.4,143798.0,FF_d_coreAsc,3042.0,3322,351890.0,361670.0,147990.0,0.971673761741
1.0,354261.0,FF_d_coreAsc,3011.0,3316,351250.0,361954.0,365270.0,0.969860651025
10.0,3517216.0,FF_d_coreAsc,3016.0,3312,351420.0,361787.0,3621182.0,0.971289485036
