0,2794.1,3.2852e+05,2,933.05
6.175e-08,2793.4,3.292e+05,2.3,1072.3
1.235e-07,2791.1,3.2901e+05,2.3,1069.8
2.47e-07,2796.4,3.2959e+05,2.15,1002.4
4.94e-07,2796.8,3.2959e+05,2.2,1025.3
6.175e-07,2793.8,3.2948e+05,2.35,1094.8
1.235e-06,2793.6,3.2941e+05,2.3,1073.9
2.47e-06,2790.3,3.2927e+05,2.45,1145.2
4.94e-06,2792.7,3.3003e+05,3.8,1753.7
6.175e-06,2789.3,3.2976e+05,5.9,2739.7
1.235e-05,2786.9,3.3045e+05,6.9,3237.7
2.47e-05,2799.1,3.3311e+05,8.6,4036.1
4.94e-05,2790.4,3.3657e+05,8.7,4097.8
6.175e-05,2775.6,3.378e+05,9.5,4471.8
0.0001235,2582.2,3.2513e+05,59.9,28423
0.000247,1632.3,2.1242e+05,364.1,1.731e+05
0.000494,1392.5,1.8533e+05,431.3,2.0471e+05
0.0006175,1377.5,1.8393e+05,434.45,2.062e+05
0.001235,1358.2,1.8264e+05,437.4,2.0765e+05
0.00247,1351.3,1.8224e+05,437.35,2.0754e+05
0.006175,1353.2,1.8278e+05,436.35,2.0706e+05
0.06175,1342.5,1.8171e+05,438.45,2.0807e+05
