1e-08,205.07,1e-08,272.15,1e-08,313.91,1e-08,336.75
1.1502e-07,204.2,8.9271e-08,272.04,7.3053e-08,314.37,6.175e-08,337.71
2.3004e-07,204.6,1.7854e-07,272.13,1.4611e-07,314.41,1.235e-07,337.76
4.6007e-07,204.48,3.5708e-07,272.02,2.9221e-07,314.31,2.47e-07,337.72
9.2015e-07,204.54,7.1417e-07,272.17,5.8443e-07,314.32,4.94e-07,337.75
1.1502e-06,204.43,8.9271e-07,272.27,7.3053e-07,314.09,6.175e-07,337.75
2.3004e-06,204.57,1.7854e-06,272.17,1.4611e-06,314.46,1.235e-06,338.15
4.6007e-06,204.7,3.5708e-06,272.15,2.9221e-06,314.46,2.47e-06,338.56
9.2015e-06,204.69,7.1417e-06,271.8,5.8443e-06,314.21,4.94e-06,338.91
1.1502e-05,205.02,8.9271e-06,271.07,7.3053e-06,313.93,6.175e-06,338.83
2.3004e-05,204.05,1.7854e-05,268.85,1.4611e-05,310.94,1.235e-05,339.76
4.6007e-05,196.91,3.5708e-05,259.21,2.9221e-05,308.91,2.47e-05,341.84
9.2015e-05,188.79,7.1417e-05,257.62,5.8443e-05,311.37,4.94e-05,344.25
0.00011502,189.02,8.9271e-05,258.01,7.3053e-05,312.31,6.175e-05,345.3
0.00023004,182.68,0.00017854,246.54,0.00014611,294.7,0.0001235,326.57
0.00046007,142.37,0.00035708,170.28,0.00029221,183.07,0.000247,190.94
0.00092015,137.9,0.00071417,159.25,0.00058443,164.59,0.000494,164.41
0.0011502,137.67,0.00089271,158.07,0.00073053,163.4,0.0006175,163.38
0.0023004,136.84,0.0017854,157.36,0.0014611,162.06,0.001235,161.65
0.0046007,136.58,0.0035708,156.77,0.0029221,161.77,0.00247,161.42
0.011502,136.29,0.0089271,156.56,0.0073053,161.43,0.006175,161.13
0.11502,136.24,0.089271,156.26,0.073053,161.24,0.06175,161.04
