,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4514.0,FF_d_coreAsc,4514.0,4794,246182.0,256822.0,4794.0,0.94159365874
1e-05,4529.4809,FF_d_coreAsc,4527.0,4794,248090.0,258236.0,4796.58236,0.944314213756
2e-05,4512.9452,FF_d_coreAsc,4508.0,4793,247260.0,258090.0,4798.1618,0.94055711085
4e-05,4531.23328,FF_a_coreAsc,4522.0,4793,230832.0,258412.0,4803.33648,0.943351209907
8e-05,4531.412,FF_a_coreAsc,4513.0,4798,230150.0,259698.0,4818.77584,0.940365800456
0.0001,4582.013,FF_d_coreAsc,4557.0,4794,250130.0,259136.0,4819.9136,0.950642144291
0.0002,4591.8428,FF_d_coreAsc,4542.0,4789,249214.0,258600.0,4840.72,0.948586739163
0.0004,4620.3456,FF_d_coreAsc,4521.0,4790,248364.0,258586.0,4893.4344,0.944192814764
0.0008,4739.0432,FF_d_coreAsc,4540.0,4791,248804.0,258342.0,4997.6736,0.948249841686
0.001,4728.364,FF_a_coreAsc,4500.0,4796,228364.0,259212.0,5055.212,0.935344353511
0.002,4995.912,FF_d_coreAsc,4500.0,4793,247956.0,259090.0,5311.18,0.94064068625
0.004,5494.44,FF_d_coreAsc,4450.0,4743,261110.0,272244.0,5831.976,0.942123218614
0.008,6511.072,FF_d_coreAsc,4254.0,4623,282134.0,296156.0,6992.248,0.931184363026
0.01,7074.74,FF_d_coreAsc,4241.0,4611,283374.0,297434.0,7585.34,0.932685944203
0.02,9952.36,FF_d_coreAsc,3734.0,4104,310918.0,324978.0,10603.56,0.938586663347
0.04,16793.36,FF_d_coreAsc,3118.0,3395,341884.0,352410.0,17491.4,0.960092388259
0.08,30601.08,FF_d_coreAsc,3059.0,3328,344276.0,354512.0,31688.96,0.965670063012
0.1,37434.4,FF_d_coreAsc,3040.0,3320,343944.0,354668.0,38786.8,0.965132467747
0.2,71739.8,FF_d_coreAsc,3035.0,3313,343524.0,354116.0,74136.2,0.967675710382
0.4,140310.2,FF_d_coreAsc,2999.0,3276,343278.0,354056.0,144898.4,0.968335054079
1.0,346941.0,FF_d_coreAsc,3007.0,3274,343934.0,354332.0,357606.0,0.970176674888
10.0,3436312.0,FF_d_coreAsc,3012.0,3265,343330.0,353210.0,3535365.0,0.971982242286
