,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,6310.0,FF_a,6310.0,6373,316900.0,325650.0,6373.0,0.99011454574
1e-05,6303.1605,FF_a,6300.0,6370,316050.0,325500.0,6373.255,0.989001773819
2e-05,6295.317,FF_a,6289.0,6381,315850.0,326400.0,6387.528,0.985563898898
4e-05,6301.648,FF_a,6289.0,6375,316200.0,325750.0,6388.03,0.986477521239
8e-05,6325.284,FF_a,6300.0,6376,316050.0,324400.0,6401.952,0.988024277595
0.0001,6336.595,FF_a,6305.0,6376,315950.0,325800.0,6408.58,0.988767402451
0.0002,6361.26,FF_a,6298.0,6377,316300.0,325500.0,6442.1,0.987451296937
0.0004,6426.7,FF_a,6300.0,6376,316750.0,326150.0,6506.46,0.987741413918
0.0008,6546.6,FF_a,6294.0,6376,315750.0,324750.0,6635.8,0.98655776244
0.001,6620.25,FF_a,6304.0,6376,316250.0,324750.0,6700.75,0.987986419431
0.002,6941.6,FF_a,6308.0,6379,316800.0,325250.0,7029.5,0.987495554449
0.004,7557.8,FF_a,6297.0,6376,315200.0,325100.0,7676.4,0.984550049502
0.008,8817.2,FF_a,6286.0,6366,316400.0,327750.0,8988.0,0.980996884735
0.01,9457.5,FF_a,6298.0,6378,315950.0,326600.0,9644.0,0.980661551224
0.02,12618.0,FF_a,6295.0,6372,316150.0,327350.0,12919.0,0.976700983048
0.04,19167.0,FF_bm2,2875.0,6040,407300.0,339800.0,19632.0,0.976314180929
0.08,35459.0,FF_bm2,2875.0,3512,407300.0,403800.0,35816.0,0.99003238776
0.1,43605.0,FF_bm2,2875.0,3385,407300.0,407600.0,44145.0,0.987767584098
0.2,84335.0,FF_bm2,2875.0,3491,407300.0,404150.0,84321.0,1.00016603219
0.4,165795.0,FF_bm2,2875.0,3462,407300.0,404450.0,165242.0,1.00334660679
1.0,410175.0,FF_bm2,2875.0,3455,407300.0,405150.0,408605.0,1.00384234163
10.0,4075875.0,FF_bm2,2875.0,3340,407300.0,408150.0,4084840.0,0.997805299596
