,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4863.0,FF_bm1,4863.0,4914,269091.4,299666.4,4914.0,0.989621489621
1e-05,4865.690914,FF_bm1,4863.0,4902,269091.4,299506.0,4904.99506,0.991986914254
2e-05,4868.381828,FF_bm1,4863.0,4902,269091.4,300569.6,4908.011392,0.991925535449
4e-05,4873.763656,FF_bm1,4863.0,4902,269091.4,298804.4,4913.952176,0.991821548407
8e-05,4884.527312,FF_bm1,4863.0,4909,269091.4,300184.6,4933.014768,0.990170826912
0.0001,4889.90914,FF_bm1,4863.0,4914,269091.4,300414.4,4944.04144,0.989051001967
0.0002,4916.81828,FF_bm1,4863.0,4911,269091.4,300628.6,4971.12572,0.989075424148
0.0004,4970.63656,FF_bm1,4863.0,4916,269091.4,300863.2,5036.34528,0.986953094685
0.0008,5078.27312,FF_bm1,4863.0,4899,269091.4,300428.2,5139.34256,0.988117266112
0.001,5132.0914,FF_bm1,4863.0,4896,269091.4,299226.4,5195.2264,0.987847497849
0.002,5401.1828,FF_bm1,4863.0,4910,269091.4,299880.4,5509.7608,0.980293518368
0.004,5939.3656,FF_bm1,4863.0,4915,269091.4,301516.6,6121.0664,0.970315499273
0.008,7015.7312,FF_bm1,4863.0,4786,269091.4,322907.6,7369.2608,0.952026450197
0.01,7553.914,FF_bm1,4863.0,4770,269091.4,322512.8,7995.128,0.944814642117
0.02,10615.636,coreopt_IS_da,4457.0,4788,307931.8,323356.4,11255.128,0.943182165498
0.04,17211.68,FF_d,3687.0,3908,338117.0,348415.6,17844.624,0.964530269733
0.08,30713.36,FF_d,3682.0,3916,337892.0,348796.4,31819.712,0.965230609252
0.1,37491.82,FF_d,3723.0,3942,337688.2,347893.6,38731.36,0.967996476241
0.2,71194.0,FF_d,3662.0,3900,337660.0,348750.8,73650.16,0.966650988946
0.4,138658.84,FF_d,3673.0,3916,337464.6,348788.4,143431.36,0.966726105086
1.0,342632.0,FF_d,3645.0,3879,338987.0,349891.4,353770.4,0.968515172553
10.0,3391964.0,FF_d,3672.0,3896,338829.2,349267.6,3496572.0,0.97008269814
