0,0.93528,0.4748,0.35083
9.6365e-08,0.93403,0.47495,0.35133
1.9273e-07,0.9343,0.47494,0.35172
3.8546e-07,0.93344,0.47466,0.35229
7.7092e-07,0.9335,0.47455,0.35376
9.6365e-07,0.93536,0.47453,0.35452
1.9273e-06,0.9345,0.47406,0.358
3.8546e-06,0.93366,0.47328,0.36492
7.7092e-06,0.93317,0.47141,0.37787
9.6365e-06,0.9341,0.47064,0.38416
1.9273e-05,0.93247,0.46697,0.41306
3.8546e-05,0.92298,0.4588,0.45864
7.7092e-05,0.91513,0.44472,0.52031
9.6365e-05,0.91592,0.43948,0.54265
0.00019273,0.91643,0.42243,0.61159
0.00038546,0.93743,0.3949,0.64831
0.00077092,0.96052,0.37396,0.66744
0.00096365,0.96086,0.36865,0.67059
0.0019273,0.96162,0.35768,0.67769
0.0038546,0.96201,0.3519,0.6815
0.0096365,0.96311,0.34828,0.68377
0.096365,0.96387,0.34629,0.68561
