0,0.9407,0.92151,0.64467
9.6365e-08,0.94059,0.92228,0.64559
1.9273e-07,0.94048,0.9219,0.64569
3.8546e-07,0.94124,0.92175,0.64634
7.7092e-07,0.94094,0.9218,0.64787
9.6365e-07,0.93974,0.92136,0.64831
1.9273e-06,0.94197,0.92162,0.65217
3.8546e-06,0.94029,0.92142,0.65924
7.7092e-06,0.94146,0.92094,0.67271
9.6365e-06,0.94112,0.92082,0.67923
1.9273e-05,0.9416,0.92072,0.70964
3.8546e-05,0.92768,0.91489,0.75526
7.7092e-05,0.92411,0.903,0.81658
9.6365e-05,0.9251,0.89854,0.83884
0.00019273,0.92591,0.88353,0.90764
0.00038546,0.93996,0.83665,0.92814
0.00077092,0.95974,0.80504,0.94029
0.00096365,0.96148,0.79805,0.94314
0.0019273,0.96256,0.78065,0.94616
0.0038546,0.96254,0.77126,0.94755
0.0096365,0.96376,0.76702,0.95037
0.096365,0.96408,0.7632,0.95058
