0,0.9669,0.96445,0.93658
1.1638e-07,0.96522,0.96344,0.93077
2.3277e-07,0.96614,0.96428,0.9327
4.6554e-07,0.96531,0.9635,0.93301
9.3107e-07,0.96571,0.96279,0.93379
1.1638e-06,0.96638,0.96255,0.93561
2.3277e-06,0.9651,0.96135,0.93504
4.6554e-06,0.96455,0.9591,0.93857
9.3107e-06,0.95818,0.95159,0.93413
1.1638e-05,0.95587,0.94868,0.93584
2.3277e-05,0.95055,0.93822,0.9376
4.6554e-05,0.95278,0.92171,0.94243
9.3107e-05,0.95452,0.89677,0.94444
0.00011638,0.95663,0.887,0.94614
0.00023277,0.9604,0.85814,0.9484
0.00046554,0.96412,0.83253,0.95662
0.00093107,0.96689,0.82218,0.95511
0.0011638,0.96785,0.81848,0.9558
0.0023277,0.96925,0.81252,0.95795
0.0046554,0.96996,0.80883,0.95881
0.011638,0.97037,0.80906,0.96011
0.11638,0.9696,0.80659,0.96004
