,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4862.0,FF_bm1,4862.0,4905,273602.4,302816.8,4905.0,0.99123343527
1e-05,4864.736024,FF_bm1,4862.0,4896,273602.4,300998.0,4899.00998,0.993003901576
2e-05,4867.472048,FF_bm1,4862.0,4889,273602.4,302771.2,4895.055424,0.994365053383
4e-05,4872.944096,FF_bm1,4862.0,4892,273602.4,302557.6,4904.102304,0.993646501221
8e-05,4883.888192,FF_bm1,4862.0,4889,273602.4,300652.0,4913.05216,0.994063981604
0.0001,4889.36024,FF_bm1,4862.0,4883,273602.4,301790.4,4913.17904,0.995152059429
0.0002,4916.72048,FF_bm1,4862.0,4890,273602.4,302117.2,4950.42344,0.9931919036
0.0004,4971.44096,FF_bm1,4862.0,4898,273602.4,302502.8,5019.00112,0.990523979002
0.0008,5080.88192,FF_bm1,4862.0,4897,273602.4,301739.2,5138.39136,0.988807890258
0.001,5135.6024,FF_bm1,4862.0,4893,273602.4,301890.8,5194.8908,0.988587171072
0.002,5409.2048,FF_bm1,4862.0,4897,273602.4,302790.8,5502.5816,0.983030365238
0.004,5956.4096,FF_bm1,4862.0,4900,273602.4,302236.8,6108.9472,0.97503046024
0.008,7050.8192,FF_bm1,4862.0,4749,273602.4,323624.8,7337.9984,0.960864096127
0.01,7598.024,FF_bm1,4862.0,4751,273602.4,324063.6,7991.636,0.950747005995
0.02,10775.008,FF_mix,4524.0,4747,312550.4,323165.2,11210.304,0.961170009306
0.04,17077.296,FF_mix,4058.0,4333,325482.4,339622.4,17917.896,0.953086009652
0.08,30874.44,FF_mix,3613.0,3827,340768.0,353404.4,32099.352,0.96183997733
0.1,37545.2,FF_mix,3619.0,3830,339262.0,350705.6,38900.56,0.965158342194
0.2,71917.12,FF_mix,3614.0,3831,341515.6,353244.8,74479.96,0.965590207084
0.4,138557.4,FF_mix,3651.0,3889,337266.0,349994.8,143886.92,0.962960358037
1.0,344739.2,FF_mix,3628.0,3867,341111.2,353537.6,357404.6,0.964562851178
10.0,3407172.0,FF_mix,3664.0,3890,340350.8,352158.4,3525474.0,0.966443661193
