0,0.94931,0.92642,0.61094
1.1477e-07,0.94609,0.92588,0.61098
2.2953e-07,0.94923,0.92548,0.61112
4.5907e-07,0.94752,0.92543,0.61188
9.1813e-07,0.947,0.92565,0.61362
1.1477e-06,0.94911,0.92588,0.61456
2.2953e-06,0.94711,0.92554,0.61827
4.5907e-06,0.94757,0.92449,0.62532
9.1813e-06,0.94552,0.92306,0.63935
1.1477e-05,0.94704,0.92201,0.64589
2.2953e-05,0.94668,0.91941,0.67818
4.5907e-05,0.94483,0.91452,0.73353
9.1813e-05,0.94449,0.89263,0.80533
0.00011477,0.94407,0.88205,0.83074
0.00022953,0.9471,0.84133,0.90757
0.00045907,0.95949,0.77139,0.93562
0.00091813,0.96421,0.72007,0.94929
0.0011477,0.96531,0.70916,0.95341
0.0022953,0.96744,0.68376,0.95955
0.0045907,0.96951,0.66976,0.96229
0.011477,0.96918,0.65961,0.96193
0.11477,0.97093,0.65649,0.96623
