,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4573.0,FF_d_coreAsc,4573.0,4738,277600.0,279934.0,4738.0,0.965175179401
1e-05,4544.79938,FF_d_coreAsc,4542.0,4738,279938.0,282930.0,4740.8293,0.958650711174
2e-05,4549.57426,FF_d_coreAsc,4544.0,4737,278713.0,281469.0,4742.62938,0.959293652417
4e-05,4568.1864,FF_d_coreAsc,4557.0,4739,279660.0,282291.0,4750.29164,0.961664408461
8e-05,4581.43464,FF_d_coreAsc,4559.0,4733,280433.0,282808.0,4755.62464,0.963371793784
0.0001,4585.0618,FF_d_coreAsc,4557.0,4742,280618.0,283342.0,4770.3342,0.96116154713
0.0002,4612.2532,FF_d_coreAsc,4556.0,4743,281266.0,283821.0,4799.7642,0.960933289181
0.0004,4660.3532,FF_d_coreAsc,4548.0,4741,280883.0,283721.0,4854.4884,0.960009132991
0.0008,4766.1392,FF_d_coreAsc,4541.0,4739,281424.0,284664.0,4966.7312,0.959612873755
0.001,4820.066,FF_d_coreAsc,4539.0,4736,281066.0,284150.0,5020.15,0.960143820404
0.002,5106.218,FF_d_coreAsc,4540.0,4736,283109.0,286250.0,5308.5,0.961894697184
0.004,5626.608,FF_d_coreAsc,4440.0,4683,296652.0,300523.0,5885.092,0.95607817176
0.008,6791.296,FF_d_coreAsc,4339.0,4631,306537.0,311373.0,7121.984,0.953567994536
0.01,7388.6,FF_d_coreAsc,4308.0,4613,308060.0,313013.0,7743.13,0.954213606126
0.02,10503.44,FF_d_coreAsc,4137.0,4452,318322.0,324050.0,10933.0,0.960709777737
0.04,17247.4,FF_d_coreAsc,3357.0,3667,347260.0,355542.0,17888.68,0.964151631087
0.08,31122.36,FF_d_coreAsc,3209.0,3496,348917.0,357953.0,32132.24,0.968571129806
0.1,38132.1,FF_d_coreAsc,3199.0,3476,349331.0,358065.0,39282.5,0.970714694839
0.2,73037.2,FF_d_coreAsc,3121.0,3408,349581.0,359183.0,75244.6,0.970663675533
0.4,142388.4,FF_d_coreAsc,3086.0,3385,348256.0,358477.0,146775.8,0.970108151344
1.0,351987.0,FF_d_coreAsc,3102.0,3372,348885.0,358049.0,361421.0,0.973897476904
10.0,3495424.0,FF_d_coreAsc,3074.0,3353,349235.0,358801.0,3591363.0,0.973286186888
