,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4622.0,FF_d_coreAsc,4622.0,4843,277773.0,281194.0,4843.0,0.954367127813
1e-05,4618.79296,FF_d_coreAsc,4616.0,4844,279296.0,282935.0,4846.82935,0.95295142999
2e-05,4640.59444,FF_d_coreAsc,4635.0,4845,279722.0,282825.0,4850.6565,0.956694096974
4e-05,4617.195,FF_d_coreAsc,4606.0,4846,279875.0,283727.0,4857.34908,0.950558612106
8e-05,4621.33688,FF_d_coreAsc,4599.0,4843,279211.0,283151.0,4865.65208,0.949787778496
0.0001,4643.0082,FF_d_coreAsc,4615.0,4847,280082.0,283698.0,4875.3698,0.952339697391
0.0002,4681.9582,FF_d_coreAsc,4626.0,4846,279791.0,283198.0,4902.6396,0.954987227697
0.0004,4734.9176,FF_d_coreAsc,4623.0,4850,279794.0,283620.0,4963.448,0.953957329663
0.0008,4840.06,FF_d_coreAsc,4616.0,4841,280075.0,283752.0,5068.0016,0.955023376472
0.001,4880.77,FF_d_coreAsc,4599.0,4843,281770.0,285765.0,5128.765,0.95164625402
0.002,5171.364,FF_d_coreAsc,4603.0,4833,284182.0,287773.0,5408.546,0.956146809142
0.004,5709.16,FF_d_coreAsc,4522.0,4794,296790.0,301091.0,5998.364,0.951786187034
0.008,6865.76,FF_d_coreAsc,4393.0,4718,309095.0,314411.0,7233.288,0.949189358975
0.01,7475.91,FF_d_coreAsc,4384.0,4708,309191.0,314650.0,7854.5,0.951799605322
0.02,10592.22,FF_d_coreAsc,4181.0,4531,320561.0,326941.0,11069.82,0.95685566703
0.04,17555.16,FF_d_coreAsc,3182.0,3484,359329.0,367762.0,18194.48,0.964861870194
0.08,31953.4,FF_d_coreAsc,3013.0,3295,361755.0,370889.0,32966.12,0.969279975927
0.1,39194.6,FF_d_coreAsc,2989.0,3280,362056.0,371548.0,40434.8,0.969328400289
0.2,75179.2,FF_d_coreAsc,2934.0,3229,361226.0,371145.0,77458.0,0.970580185391
0.4,147185.4,FF_d_coreAsc,2911.0,3208,360686.0,370928.0,151579.2,0.971013173311
1.0,364099.0,FF_d_coreAsc,2901.0,3194,361198.0,371645.0,374839.0,0.971347698612
10.0,3613919.0,FF_d_coreAsc,2889.0,3183,361103.0,371463.0,3717813.0,0.972055076466
