0,3839.4,2.6229e+05,63.95,24035
8.8968e-08,3831.4,2.619e+05,66.3,24945
1.7794e-07,3832.8,2.6203e+05,66.35,24989
3.5587e-07,3831.5,2.6205e+05,66.2,24965
7.1175e-07,3830.9,2.6206e+05,67.3,25331
8.8968e-07,3832.3,2.622e+05,67.4,25373
1.7794e-06,3828.7,2.6206e+05,68.65,25852
3.5587e-06,3825.7,2.619e+05,71.15,26894
7.1175e-06,3813.2,2.615e+05,77.2,29191
8.8968e-06,3806.8,2.614e+05,79.65,30180
1.7794e-05,3777.8,2.5961e+05,96.15,36732
3.5587e-05,3718.2,2.5562e+05,122.2,47486
7.1175e-05,3678.8,2.5541e+05,131.45,51539
8.8968e-05,3670.4,2.5602e+05,133.4,52239
0.00017794,3361.7,2.473e+05,197.05,77396
0.00035587,2023.6,1.8194e+05,450.5,1.8126e+05
0.00071175,1721.4,1.7057e+05,486.15,1.9531e+05
0.00088968,1700.2,1.701e+05,488,1.9605e+05
0.0017794,1652.7,1.6856e+05,491.7,1.9747e+05
0.0035587,1634.8,1.6855e+05,492.55,1.9774e+05
0.0088968,1625.2,1.6813e+05,493.5,1.981e+05
0.088968,1616.5,1.6807e+05,493.85,1.9828e+05
