,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3814.0,FF_d,3814.0,4058,294017.0,309389.0,4058.0,0.939871858058
1e-05,3827.95075,FF_d,3825.0,4058,295075.0,309754.0,4061.09754,0.94259020186
2e-05,3786.81632,FF_d,3781.0,4041,290816.0,307196.0,4047.14392,0.935676218799
4e-05,3839.76212,FF_d,3828.0,4050,294053.0,308039.0,4062.32156,0.945213731431
8e-05,3828.36312,FF_d,3805.0,4050,292039.0,307474.0,4074.59792,0.939568319418
0.0001,3828.1414,FF_d,3799.0,4048,291414.0,307101.0,4078.7101,0.938566680677
0.0002,3878.756,FF_d,3820.0,4050,293780.0,308270.0,4111.654,0.943356615124
0.0004,3941.736,FF_d,3824.0,4048,294340.0,308452.0,4171.3808,0.94494753392
0.0008,4043.896,FF_d,3809.0,4052,293620.0,308929.0,4299.1432,0.940628355901
0.001,4144.731,FF_d,3849.0,4055,295731.0,308709.0,4363.709,0.949818376982
0.002,4412.84,FF_d,3826.0,4048,293420.0,307406.0,4662.812,0.946390289808
0.004,4918.516,FF_d,3704.0,3997,303629.0,322088.0,5285.352,0.930593837459
0.008,6121.616,FF_d,3684.0,4001,304702.0,324673.0,6598.384,0.92774473265
0.01,6663.45,FF_d,3647.0,3996,301645.0,323632.0,7232.32,0.921343358701
0.02,9753.34,FF_d,3587.0,3911,308317.0,328729.0,10485.58,0.930166953092
0.04,16655.44,FF_bm2,2702.0,3280,348836.0,361101.0,17724.04,0.939709005396
0.08,30815.72,FF_d,2903.0,3124,348909.0,362889.0,32155.12,0.958345669368
0.1,37762.1,FF_d,2885.0,3107,348771.0,362833.0,39390.3,0.958664950508
0.2,72909.6,FF_d,2865.0,3078,350223.0,363851.0,75848.2,0.961256826134
0.4,143523.2,FF_d,2874.0,3078,351623.0,364589.0,148913.6,0.963801828711
1.0,351538.0,FF_bm2,2702.0,3118,348836.0,361336.0,364454.0,0.964560685299
10.0,3491062.0,FF_bm2,2702.0,3105,348836.0,362195.0,3625055.0,0.963036974611
