,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,2711.0,FF_a,2711.0,2714,224450.0,225650.0,2714.0,0.998894620486
1e-05,2716.2565,FF_mix,2714.0,2714,225650.0,225650.0,2716.2565,1.0
2e-05,2718.513,coreopt_IS_da,2714.0,2714,225650.0,225650.0,2718.513,1.0
4e-05,2721.036,FF_mix,2712.0,2715,225900.0,226050.0,2724.042,0.998896492785
8e-05,2730.072,FF_mix,2712.0,2715,225900.0,226050.0,2733.084,0.998897948252
0.0001,2734.59,FF_mix,2712.0,2715,225900.0,226050.0,2737.605,0.99889867238
0.0002,2757.18,FF_mix,2712.0,2715,225900.0,226050.0,2760.21,0.998902257437
0.0004,2802.36,FF_mix,2712.0,2715,225900.0,226050.0,2805.42,0.998909254229
0.0008,2894.52,FF_mix,2714.0,2714,225650.0,225650.0,2894.52,1.0
0.001,2939.65,coreopt_IS_da,2714.0,2714,225650.0,225650.0,2939.65,1.0
0.002,3165.3,FF_d,2714.0,2714,225650.0,225650.0,3165.3,1.0
0.004,3615.6,FF_mix,2712.0,2715,225900.0,226050.0,3619.2,0.99900530504
0.008,4519.2,FF_mix,2714.0,2714,225650.0,225650.0,4519.2,1.0
0.01,4972.5,FF_mix,2713.0,2715,225950.0,226050.0,4975.5,0.999397045523
0.02,7234.0,FF_mix,2714.0,2715,226000.0,226050.0,7236.0,0.999723604201
0.04,11748.0,FF_mix,2712.0,2715,225900.0,226050.0,11757.0,0.999234498597
0.08,20784.0,FF_mix,2712.0,2715,225900.0,226050.0,20799.0,0.999278811481
0.1,25308.0,FF_mix,2713.0,2715,225950.0,226050.0,25320.0,0.999526066351
0.2,47903.0,FF_mix,2713.0,2715,225950.0,226050.0,47925.0,0.9995409494
0.4,93093.0,FF_d,2713.0,2715,225950.0,226050.0,93135.0,0.999549041714
1.0,228663.0,FF_d,2713.0,2715,225950.0,226050.0,228765.0,0.999554127598
10.0,2262714.0,FF_mix,2714.0,2715,226000.0,226050.0,2263215.0,0.999778633493
