0,0.99123,0.99123,0.65494
1.1823e-07,0.9919,0.9919,0.65569
2.3645e-07,0.99152,0.99152,0.65575
4.7291e-07,0.99172,0.99172,0.6565
9.4581e-07,0.99211,0.99211,0.65799
1.1823e-06,0.99112,0.99112,0.65794
2.3645e-06,0.99049,0.99049,0.66056
4.7291e-06,0.9896,0.9896,0.66593
9.4581e-06,0.98766,0.98766,0.67613
1.1823e-05,0.98641,0.98641,0.68084
2.3645e-05,0.982,0.982,0.70376
4.7291e-05,0.97385,0.97385,0.7422
9.4581e-05,0.9615,0.96036,0.79864
0.00011823,0.95864,0.95112,0.81677
0.00023645,0.95871,0.91956,0.8744
0.00047291,0.95445,0.88423,0.91862
0.00094581,0.96331,0.83783,0.92703
0.0011823,0.96494,0.829,0.93096
0.0023645,0.96574,0.80769,0.93693
0.0047291,0.9665,0.79675,0.94083
0.011823,0.9668,0.78999,0.94339
0.11823,0.96742,0.78496,0.94393
