0,3478.7,2.5814e+05,148.2,39193
7.8009e-08,3472.1,2.5773e+05,151.15,40013
1.5602e-07,3470.7,2.5784e+05,151,40061
3.1204e-07,3471.8,2.5791e+05,151.05,40166
6.2407e-07,3471.1,2.5805e+05,152.05,40392
7.8009e-07,3469.9,2.5801e+05,153.05,40741
1.5602e-06,3470.8,2.581e+05,153.75,40936
3.1204e-06,3463.9,2.5783e+05,157.15,42005
6.2407e-06,3459.8,2.5849e+05,160.65,43466
7.8009e-06,3453.2,2.5812e+05,164.4,44618
1.5602e-05,3436,2.5817e+05,171.9,47954
3.1204e-05,3413.2,2.5795e+05,180.15,51669
6.2407e-05,3395.4,2.5968e+05,187.35,53875
7.8009e-05,3382.9,2.5985e+05,192.3,55461
0.00015602,2963.9,2.3786e+05,314.6,96929
0.00031204,1450.5,1.4814e+05,642,2.2293e+05
0.00062407,1121.7,1.2741e+05,704.5,2.4392e+05
0.00078009,1103.5,1.2642e+05,707.35,2.4487e+05
0.0015602,1065.8,1.2423e+05,714.5,2.4703e+05
0.0031204,1050.5,1.2308e+05,717.6,2.4789e+05
0.0078009,1043.2,1.2298e+05,717.9,2.4825e+05
0.078009,1036.6,1.2252e+05,719.9,2.487e+05
