0,0.96376,0.96082,0.92421
1.1586e-07,0.96203,0.96147,0.9215
2.3172e-07,0.96199,0.96169,0.92493
4.6345e-07,0.96149,0.9608,0.92379
9.269e-07,0.96092,0.96033,0.9207
1.1586e-06,0.9611,0.96108,0.9244
2.3172e-06,0.96141,0.96054,0.92034
4.6345e-06,0.96042,0.96013,0.92087
9.269e-06,0.94762,0.94728,0.91089
1.1586e-05,0.9444,0.94393,0.90997
2.3172e-05,0.93985,0.93396,0.91202
4.6345e-05,0.94173,0.91786,0.91712
9.269e-05,0.93678,0.86628,0.92217
0.00011586,0.93652,0.85324,0.92137
0.00023172,0.944,0.82255,0.9316
0.00046345,0.94842,0.79883,0.93783
0.0009269,0.95141,0.78083,0.9419
0.0011586,0.95262,0.778,0.9433
0.0023172,0.9546,0.77119,0.94421
0.0046345,0.95569,0.76567,0.94759
0.011586,0.95649,0.76285,0.94831
0.11586,0.95689,0.76166,0.94782
