,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1431.0,FF_mix,1431.0,1472,124303.5,126907.0,1472.0,0.97214673913
1e-05,1425.137835,FF_a,1424.0,1461,113783.5,128667.5,1462.286675,0.97459537816
2e-05,1426.27567,FF_a,1424.0,1461,113783.5,128667.5,1463.57335,0.974516015887
4e-05,1428.55134,FF_a,1424.0,1461,113783.5,128667.5,1466.1467,0.974357709225
8e-05,1433.10268,FF_a,1424.0,1461,113783.5,128667.5,1471.2934,0.974042757209
0.0001,1435.37835,FF_a,1424.0,1461,113783.5,128667.5,1473.86675,0.973886106054
0.0002,1446.7567,FF_a,1424.0,1461,113783.5,128667.5,1486.7335,0.973110984585
0.0004,1469.5134,FF_a,1424.0,1461,113783.5,128667.5,1512.467,0.97160030599
0.0008,1516.684,FF_mix,1416.0,1461,125855.0,128667.5,1563.934,0.969787727615
0.001,1537.7835,FF_a,1424.0,1461,113783.5,128667.5,1589.6675,0.96736172816
0.002,1673.561,FF_mix,1421.0,1461,126280.5,128667.5,1718.335,0.973943381238
0.004,1929.41,FF_mix,1418.0,1458,127852.5,130212.5,1978.85,0.975015792
0.008,2434.744,FF_mix,1413.0,1455,127718.0,130115.0,2495.92,0.975489599026
0.01,2678.735,FF_mix,1406.0,1455,127273.5,130115.0,2756.15,0.971911906101
0.02,3979.54,FF_mix,1411.0,1449,128427.0,130583.5,4060.67,0.980020538483
0.04,6560.5,FF_mix,1409.0,1445,128787.5,130785.5,6676.42,0.982637401482
0.08,11690.2,FF_mix,1405.0,1445,128565.0,130785.5,11907.84,0.98172296571
0.1,14247.25,FF_mix,1403.0,1445,128442.5,130785.5,14523.55,0.980975725632
0.2,27215.0,FF_mix,1413.0,1444,129010.0,130744.5,27592.9,0.986304447883
0.4,52897.0,FF_mix,1406.0,1444,128727.5,130744.5,53741.8,0.984280392544
1.0,130027.0,FF_mix,1404.0,1444,128623.0,130744.5,132188.5,0.983648350651
10.0,1287358.0,FF_mix,1403.0,1444,128595.5,130744.5,1308889.0,0.983550171176
