,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1567.0,FF_a,1567.0,1625,64483.0,74051.4,1625.0,0.964307692308
1e-05,1564.663988,FF_a,1564.0,1624,66398.8,76771.6,1624.767716,0.963007802649
2e-05,1565.327976,FF_a,1564.0,1624,66398.8,76771.6,1625.535432,0.962961461919
4e-05,1566.655952,FF_a,1564.0,1624,66398.8,76771.6,1627.070864,0.962868911652
8e-05,1569.311904,FF_a,1564.0,1624,66398.8,76771.6,1630.141728,0.962684334156
0.0001,1570.63988,FF_a,1564.0,1624,66398.8,76771.6,1631.67716,0.962592305944
0.0002,1577.27976,FF_a,1564.0,1624,66398.8,76771.6,1639.35432,0.962134750711
0.0004,1590.55952,FF_a,1564.0,1624,66398.8,76771.6,1654.70864,0.961232377441
0.0008,1600.50112,FF_a,1541.0,1610,74376.4,96582.6,1687.26608,0.948576599134
0.001,1621.4264,FF_a,1545.0,1608,76426.4,98718.2,1706.7182,0.950025844923
0.002,1710.11,FF_mix,1519.0,1607,95555.0,99927.0,1806.854,0.94645721237
0.004,1849.6176,coreopt_IS_da,1425.0,1505,106154.4,109248.0,1941.992,0.952433171712
0.008,2261.3136,FF_mix,1417.0,1503,105539.2,109563.2,2379.5056,0.950329177624
0.01,2563.956,FF_bm2,1403.0,1518,116095.6,120255.6,2720.556,0.94243823689
0.02,3741.944,FF_mix,1412.0,1509,116497.2,120979.6,3928.592,0.95248984878
0.04,6098.52,FF_mix,1397.0,1490,117538.0,121645.2,6355.808,0.959519230285
0.08,10870.728,FF_mix,1393.0,1471,118471.6,122018.0,11232.44,0.967797557788
0.1,13246.28,FF_mix,1388.0,1467,118582.8,122064.4,13673.44,0.968759873156
0.2,25221.44,FF_mix,1390.0,1456,119157.2,122168.4,25889.68,0.974188943239
0.4,48821.16,FF_mix,1373.0,1453,118620.4,122165.2,50319.08,0.970231570212
1.0,120178.2,FF_mix,1373.0,1451,118805.2,122183.6,123634.6,0.972043424737
10.0,1192600.0,FF_mix,1380.0,1449,119122.0,122182.0,1223269.0,0.974928654286
