,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4648.0,FF_a_coreAsc_mix,4648.0,4695,272494.0,291239.0,4695.0,0.989989350373
1e-05,4642.710944,FF_a_coreAsc,4640.0,4690,271094.4,291041.2,4692.910412,0.989303126718
2e-05,4637.407224,FF_a_coreAsc,4632.0,4690,270361.2,293503.2,4695.870064,0.987550158074
4e-05,4647.894184,FF_a_coreAsc,4637.0,4692,272354.6,294298.0,4703.77192,0.988120653605
8e-05,4661.715872,FF_a_coreAsc_mix,4640.0,4689,271448.4,290999.4,4712.279952,0.989269720705
0.0001,4665.20568,FF_a_coreAsc,4638.0,4690,272056.8,292801.6,4719.28016,0.988541794899
0.0002,4693.3502,FF_a_coreAsc_mix,4639.0,4693,271751.0,293297.0,4751.6594,0.987728665906
0.0004,4749.7364,FF_a_coreAsc,4641.0,4691,271841.0,291791.0,4807.7164,0.987940220434
0.0008,4855.08032,FF_a_coreAsc_mix,4638.0,4691,271350.4,292494.2,4924.99536,0.985804039417
0.001,4910.0334,FF_a_coreAsc_mix,4639.0,4695,271033.4,293377.4,4988.3774,0.984294692699
0.002,5173.2864,FF_a_coreAsc,4628.0,4684,272643.2,294985.6,5273.9712,0.980909110766
0.004,5708.5264,FF_a_coreAsc,4616.0,4684,273131.6,300263.6,5885.0544,0.970004015596
0.008,6746.56,FF_d_coreAsc,4277.0,4548,308695.0,321323.6,7118.5888,0.94773840568
0.01,7375.098,FF_d_coreAsc,4275.0,4543,310009.8,322498.6,7767.986,0.949422153954
0.02,10472.64,FF_d_coreAsc,4230.0,4507,312132.0,325040.2,11007.804,0.951383218669
0.04,17107.456,FF_d_coreAsc,3606.0,3795,337536.4,346343.8,17648.752,0.969329502732
0.08,30612.472,FF_d_coreAsc,3589.0,3771,337793.4,346274.6,31472.968,0.972659203924
0.1,37333.42,FF_d_coreAsc,3589.0,3784,337444.2,346531.2,38437.12,0.971285569783
0.2,71150.08,FF_d_coreAsc,3596.0,3790,337770.4,346810.8,73152.16,0.972631293457
0.4,138408.28,FF_d_coreAsc,3581.0,3789,337068.2,346761.0,142493.4,0.971331163408
1.0,341509.2,FF_d_coreAsc,3599.0,3786,337910.2,346624.4,350410.4,0.97459778591
10.0,3381990.0,FF_d_coreAsc,3590.0,3774,337840.0,346414.4,3467918.0,0.975222020821
