,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1658.0,FF_a,1658.0,1733,103521.5,117416.0,1733.0,0.956722446624
1e-05,1658.07401,FF_a,1657.0,1733,107401.0,123998.5,1734.239985,0.956081063948
2e-05,1660.13221,FF_a,1658.0,1733,106610.5,124007.5,1735.48015,0.956583807657
4e-05,1662.2833,FF_a,1658.0,1733,107082.5,124027.0,1737.96108,0.956455998428
8e-05,1661.56064,FF_a,1653.0,1732,107008.0,124440.5,1741.95524,0.953848067876
0.0001,1663.7008,FF_a,1653.0,1732,107008.0,124440.5,1744.44405,0.953714050044
0.0002,1679.3221,FF_a,1658.0,1733,106610.5,124007.5,1757.8015,0.955353661946
0.0004,1699.9604,FF_a,1657.0,1733,107401.0,123998.5,1782.5994,0.953641294842
0.0008,1731.648,FF_a,1643.0,1726,110810.0,135890.5,1834.7124,0.943825310169
0.001,1751.105,coreopt_IS_aa,1635.0,1723,116105.0,138184.5,1861.1845,0.94085513822
0.002,1854.796,FF_a,1632.0,1721,111398.0,139656.5,2000.313,0.927252884924
0.004,2079.134,coreopt_IS_aa,1590.0,1599,122283.5,149307.0,2196.228,0.946684041912
0.008,2755.5,FF_bm2,1489.0,1613,158312.5,166533.0,2945.264,0.935569782539
0.01,3021.595,FF_bm2,1433.0,1595,158859.5,169305.5,3288.055,0.91896120959
0.02,4680.88,coreopt_IS_da,1439.0,1560,162094.0,171528.0,4990.56,0.937946843641
0.04,7880.98,coreopt_IS_da,1391.0,1535,162249.5,172622.0,8439.88,0.933778679318
0.08,14470.96,FF_bm2,1378.0,1513,163662.0,173041.5,15356.32,0.942345561958
0.1,17750.05,coreopt_IS_da,1393.0,1511,163570.5,172995.5,18810.55,0.943622063151
0.2,34142.4,FF_bm2,1370.0,1505,163862.0,173130.5,36131.1,0.944958775127
0.4,67124.2,coreopt_IS_da,1395.0,1502,164323.0,173126.0,70752.4,0.948719760743
1.0,164974.0,coreopt_IS_da,1390.0,1499,163584.0,173129.0,174628.0,0.944716769361
10.0,1640734.0,coreopt_IS_da,1384.0,1497,163935.0,173101.0,1732507.0,0.947028785454
