,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3281.0,FF_a_coreAsc_mix,3281.0,3639,320957.0,353465.0,3639.0,0.90162132454
1e-05,3292.222525,FF_a_coreAsc_mix,3289.0,3641,322252.5,354430.5,3644.544305,0.903328989713
2e-05,3289.43636,FF_a_coreAsc_mix,3283.0,3641,321818.0,354678.5,3648.09357,0.901686400549
4e-05,3295.8903,FF_a_coreAsc_mix,3283.0,3643,322257.5,355068.5,3657.20274,0.901205247374
8e-05,3301.69704,FF_a_coreAsc_mix,3276.0,3645,321213.0,354822.0,3673.38576,0.898815767174
0.0001,3301.13445,FF_a_coreAsc_mix,3269.0,3641,321344.5,355015.0,3676.5015,0.897901020848
0.0002,3351.4352,FF_a_coreAsc_mix,3287.0,3641,322176.0,354484.5,3711.8969,0.902890163787
0.0004,3405.042,FF_a_coreAsc_mix,3276.0,3642,322605.0,355357.5,3784.143,0.899818532228
0.0008,3528.5824,FF_a_coreAsc_mix,3270.0,3639,323228.0,355686.5,3923.5492,0.899334306806
0.001,3599.083,FF_a_coreAsc_mix,3275.0,3639,324083.0,355865.0,3994.865,0.900927315441
0.002,3902.567,FF_d_coreAsc,3238.0,3637,332283.5,357966.5,4352.933,0.896537346199
0.004,4564.42,FF_d_coreAsc,3222.0,3618,335605.0,361166.5,5062.666,0.901584264101
0.008,5898.14,FF_d_coreAsc,3192.0,3601,338267.5,364661.5,6518.292,0.90485973933
0.01,6577.82,FF_d_coreAsc,3190.0,3591,338782.0,364748.5,7238.485,0.908728829306
0.02,10025.39,FF_d_coreAsc,2979.0,3360,352319.5,377824.0,10916.48,0.918372039339
0.04,17705.84,FF_d_coreAsc,2202.0,2496,387596.0,409998.5,18895.94,0.937018216612
0.08,33494.52,FF_d_coreAsc,2063.0,2325,392894.0,413961.5,35441.92,0.945053766839
0.1,41119.65,FF_d_coreAsc,2042.0,2219,390776.5,404809.0,42699.9,0.962991716608
0.2,80253.8,FF_d_coreAsc,2022.0,2197,391159.0,405548.5,83306.7,0.963353487775
0.4,157992.0,FF_d_coreAsc,2005.0,2180,389967.5,404204.0,163861.6,0.964179527113
1.0,392387.0,FF_d_coreAsc,1996.0,2176,390391.0,405295.0,407471.0,0.962981414628
10.0,3909830.0,FF_d_coreAsc,2005.0,2163,390782.5,403964.5,4041808.0,0.967346791337
