0,1593.2,39829,72,27000
1.6472e-07,1547.6,38690,110.45,41419
3.2943e-07,1547.2,38679,110.4,41400
6.5886e-07,1547.8,38695,110.55,41456
1.3177e-06,1547.7,38693,110.5,41438
1.6472e-06,1546.5,38664,110.45,41419
3.2943e-06,1546.1,38653,110.55,41456
6.5886e-06,1542.2,38555,112.3,42113
1.3177e-05,1537.5,38436,114.4,42900
1.6472e-05,1537.3,38433,114.2,42825
3.2943e-05,1505.4,37635,124.65,46744
6.5886e-05,1386.1,34653,183.9,68963
0.00013177,1384.3,34608,189.6,71100
0.00016472,1382.8,34571,190.95,71606
0.00032943,1357.7,33943,196.45,73669
0.00065886,1356.6,33915,196.45,73669
0.0013177,1356.5,33914,196.45,73669
0.0016472,1355.9,33898,196.45,73669
0.0032943,1356.3,33906,196.45,73669
0.0065886,1357.7,33941,196.45,73669
0.016472,1356,33900,196.45,73669
0.16472,1356.5,33911,196.45,73669
