,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1641.0,FF_a,1641.0,1692,86930.4,97112.4,1692.0,0.969858156028
1e-05,1643.87382,FF_a,1643.0,1692,87382.0,98172.0,1692.98172,0.970993248527
2e-05,1635.71072,FF_a,1634.0,1692,85536.0,98172.0,1693.96344,0.965611583683
4e-05,1645.507376,FF_a,1642.0,1692,87684.4,98172.0,1695.92688,0.970270237122
8e-05,1643.882432,FF_a,1637.0,1692,86030.4,98172.0,1699.85376,0.967072856903
0.0001,1646.74924,FF_a,1638.0,1692,87492.4,98172.0,1701.8172,0.967641671503
0.0002,1653.47944,FF_a,1636.0,1692,87397.2,98172.0,1711.6344,0.966023725627
0.0004,1675.31696,FF_a,1640.0,1692,88292.4,98172.0,1731.2688,0.967681598606
0.0008,1681.35968,FF_a,1608.0,1678,91699.6,115128.8,1770.10304,0.949865427043
0.001,1698.2964,FF_a,1608.0,1678,90296.4,115480.4,1793.4804,0.946927772392
0.002,1792.504,FF_a,1609.0,1678,91752.0,115480.4,1908.9608,0.938994661389
0.004,1970.824,FF_mix,1491.0,1570,119956.0,123716.4,2064.8656,0.954456309408
0.008,2441.3536,FF_mix,1470.0,1555,121419.2,125465.2,2558.7216,0.954130218778
0.01,2752.916,FF_mix,1445.0,1571,130791.6,136789.2,2938.892,0.936719008388
0.02,4070.592,FF_mix,1450.0,1571,131029.6,136789.2,4306.784,0.94515815049
0.04,6696.992,FF_bm2,1452.0,1571,131124.8,136789.2,7042.568,0.950930399252
0.08,11941.984,FF_mix,1452.0,1571,131124.8,136789.2,12514.136,0.954279544349
0.1,14604.8,FF_mix,1459.0,1571,131458.0,136789.2,15249.92,0.957696827262
0.2,27676.96,FF_mix,1452.0,1572,131124.8,136836.8,28939.36,0.956377749888
0.4,53781.68,FF_bm2,1446.0,1572,130839.2,136836.8,56306.72,0.955155619081
1.0,132917.0,FF_mix,1459.0,1572,131458.0,136836.8,138408.8,0.960321887048
10.0,1316039.0,FF_mix,1459.0,1572,131458.0,136836.8,1369940.0,0.960654481218
