,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3795.0,FF_d,3795.0,3977,307611.0,310759.0,3977.0,0.954236861956
1e-05,3785.08404,FF_d,3782.0,3980,308404.0,312040.0,3983.1204,0.950281101219
2e-05,3796.15528,FF_d,3790.0,3972,307764.0,311090.0,3978.2218,0.954234195791
4e-05,3804.29292,FF_d,3792.0,3972,307323.0,310645.0,3984.4258,0.954790755546
8e-05,3814.73888,FF_d,3790.0,3975,309236.0,312525.0,4000.002,0.953684243158
0.0001,3850.7122,FF_d,3820.0,3961,307122.0,309489.0,3991.9489,0.96461961224
0.0002,3860.5774,FF_d,3799.0,3970,307887.0,310792.0,4032.1584,0.957446860223
0.0004,3903.1396,FF_d,3780.0,3974,307849.0,311137.0,4098.4548,0.952344185911
0.0008,4037.724,FF_d,3790.0,3977,309655.0,312886.0,4227.3088,0.955152365496
0.001,4094.801,FF_d,3785.0,3966,309801.0,312826.0,4278.826,0.956991707538
0.002,4397.54,FF_d,3761.0,3960,318270.0,321967.0,4603.934,0.955170078459
0.004,5043.452,FF_d,3727.0,3916,329113.0,332290.0,5245.16,0.96154397578
0.008,6347.44,FF_d,3650.0,3885,337180.0,341733.0,6618.864,0.95899235881
0.01,7032.97,FF_d,3663.0,3879,336997.0,340697.0,7285.97,0.965275728558
0.02,10406.52,FF_d,3489.0,3740,345876.0,350479.0,10749.58,0.968086194996
0.04,17714.56,FF_d,2808.0,3046,372664.0,379190.0,18213.6,0.972600693987
0.08,32534.84,FF_d,2721.0,2911,372673.0,378839.0,33218.12,0.979430503593
0.1,40247.3,FF_d,2670.0,2881,375773.0,382924.0,41173.4,0.977507322689
0.2,77614.8,FF_d,2640.0,2844,374874.0,382136.0,79271.2,0.9791046433
0.4,152350.8,FF_d,2618.0,2824,374332.0,381962.0,155608.8,0.979062880763
1.0,378978.0,FF_d,2579.0,2786,376399.0,384944.0,387730.0,0.977427591365
10.0,3761572.0,FF_d,2562.0,2763,375901.0,384052.0,3843283.0,0.978739270566
