,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4358.0,FF_d_coreAsc,4358.0,4597,247104.0,256186.0,4597.0,0.94800957146
1e-05,4362.4923,FF_d_coreAsc,4360.0,4599,249230.0,258312.0,4601.58312,0.948041616599
2e-05,4331.953,FF_d_coreAsc,4327.0,4597,247650.0,257910.0,4602.1582,0.941287285604
4e-05,4357.1404,FF_a_coreAsc,4348.0,4597,228510.0,257868.0,4607.31472,0.94570062277
8e-05,4385.95776,FF_d_coreAsc,4366.0,4597,249472.0,258250.0,4617.66,0.949822585465
0.0001,4350.5776,FF_a_coreAsc,4328.0,4602,225776.0,258428.0,4627.8428,0.940087593295
0.0002,4383.564,FF_d_coreAsc,4334.0,4598,247820.0,257852.0,4649.5704,0.942789037026
0.0004,4405.9368,FF_a_coreAsc,4316.0,4598,224842.0,258336.0,4701.3344,0.937167285952
0.0008,4552.2864,FF_d_coreAsc,4354.0,4598,247858.0,257130.0,4803.704,0.947661721039
0.001,4639.342,FF_d_coreAsc,4389.0,4597,250342.0,258246.0,4855.246,0.955531810335
0.002,4843.3,FF_d_coreAsc,4344.0,4598,249650.0,259302.0,5116.604,0.946584883255
0.004,5286.072,FF_d_coreAsc,4243.0,4547,260768.0,272320.0,5636.28,0.937865400583
0.008,6364.0,FF_d_coreAsc,4084.0,4428,285000.0,298072.0,6812.576,0.934154716219
0.01,6942.76,FF_d_coreAsc,4093.0,4419,284976.0,297364.0,7392.64,0.939144879231
0.02,9863.16,FF_d_coreAsc,3630.0,3953,311658.0,323932.0,10431.64,0.945504254365
0.04,16530.8,FF_d_coreAsc,3114.0,3383,335420.0,345642.0,17208.68,0.960608251185
0.08,29982.24,FF_d_coreAsc,3072.0,3342,336378.0,346638.0,31073.04,0.96489561369
0.1,36775.4,FF_d_coreAsc,3066.0,3339,337094.0,347482.0,38087.2,0.965557982734
0.2,70504.8,FF_d_coreAsc,3066.0,3326,337194.0,347102.0,72746.4,0.969186104055
0.4,137372.0,FF_d_coreAsc,3004.0,3279,335920.0,346580.0,141911.0,0.968015164434
1.0,339438.0,FF_d_coreAsc,3012.0,3275,336426.0,346728.0,350003.0,0.969814544447
10.0,3369948.0,FF_d_coreAsc,3008.0,3271,336694.0,346954.0,3472811.0,0.970380478523
