,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1615.0,FF_a,1615.0,1669,89100.0,102080.0,1669.0,0.967645296585
1e-05,1612.9202,FF_a,1612.0,1669,92020.0,106220.0,1670.0622,0.965784507906
2e-05,1605.8016,FF_a,1604.0,1669,90080.0,106180.0,1671.1236,0.960911329359
4e-05,1613.66,FF_a,1610.0,1669,91500.0,106180.0,1673.2472,0.964388286441
8e-05,1613.2064,FF_a,1606.0,1669,90080.0,106180.0,1677.4944,0.961676176087
0.0001,1619.15,FF_a,1610.0,1669,91500.0,106180.0,1679.618,0.963998956906
0.0002,1628.3,FF_a,1610.0,1669,91500.0,106180.0,1690.236,0.963356596357
0.0004,1641.104,FF_a,1605.0,1669,90260.0,106220.0,1711.488,0.958875551567
0.0008,1669.392,FF_a,1592.0,1660,96740.0,117780.0,1754.224,0.951641295524
0.001,1694.36,FF_bm2,1577.0,1658,117360.0,121520.0,1779.52,0.952144398489
0.002,1796.28,FF_mix,1559.0,1654,118640.0,124420.0,1902.84,0.943999495491
0.004,2034.24,FF_mix,1542.0,1639,123060.0,128880.0,2154.52,0.944173180105
0.008,2565.64,FF_mix,1493.0,1584,134080.0,139540.0,2700.32,0.950124429697
0.01,2834.4,FF_mix,1489.0,1581,134540.0,140060.0,2981.6,0.950630533942
0.02,4203.6,FF_mix,1454.0,1544,137480.0,142880.0,4401.6,0.955016357688
0.04,6937.8,FF_mix,1441.0,1538,137420.0,143140.0,7263.6,0.955146208492
0.08,12600.6,FF_mix,1447.0,1516,139420.0,143560.0,13000.8,0.969217278937
0.1,15311.0,FF_mix,1435.0,1515,138760.0,143560.0,15871.0,0.964715518871
0.2,29285.0,FF_bm2,1437.0,1515,139240.0,143540.0,30223.0,0.968964034014
0.4,57306.0,FF_mix,1450.0,1515,139640.0,143540.0,58931.0,0.972425378833
1.0,141050.0,FF_mix,1450.0,1516,139600.0,143560.0,145076.0,0.972249028096
10.0,1392436.0,FF_bm2,1436.0,1515,139100.0,143560.0,1437115.0,0.968910629977
