,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,2902.0,FF_d,2902.0,3221,344086.25,373141.0,3221.0,0.900962434027
1e-05,2866.41458,FF_d,2863.0,3180,341458.0,370059.75,3183.7005975,0.900340497549
2e-05,2884.869425,FF_d,2878.0,3217,343471.25,374336.5,3224.48673,0.894675545773
4e-05,2900.71827,FF_d,2887.0,3193,342956.75,370831.0,3207.83324,0.904260930347
8e-05,2938.58022,FF_d,2911.0,3181,344752.75,369248.75,3210.5399,0.915291605627
0.0001,2933.442675,FF_d,2899.0,3197,344426.75,371589.75,3234.158975,0.907018701825
0.0002,2957.8387,FF_d,2889.0,3218,344193.5,374179.75,3292.83595,0.898264822455
0.0004,3016.1494,FF_d,2879.0,3202,342873.5,372146.5,3350.8586,0.900112407011
0.0008,3154.564,FF_d,2880.0,3205,343205.0,372675.5,3503.1404,0.900496023511
0.001,3204.74625,FF_d,2862.0,3208,342746.25,374329.0,3582.329,0.894598527941
0.002,3575.1395,FF_d,2886.0,3184,344569.75,371683.75,3927.3675,0.910314479101
0.004,4242.957,FF_d,2865.0,3185,344489.25,373457.25,4678.829,0.906841647771
0.008,5614.712,FF_d,2844.0,3169,346339.0,375986.25,6176.89,0.908986884986
0.01,6354.2075,FF_d,2853.0,3157,350120.75,377771.25,6934.7125,0.916289968762
0.02,9877.465,FF_d,2699.0,3021,358923.25,388893.75,10798.875,0.914675371277
0.04,17707.12,FF_d,1988.0,2253,392978.0,419755.75,19043.23,0.929838057935
0.08,33764.74,FF_d,1830.0,2046,399184.25,421410.25,35758.82,0.944235296355
0.1,41821.7,FF_d,1798.0,2018,400237.0,423236.0,44341.6,0.943170747109
0.2,81440.25,FF_d,1778.0,2012,398311.25,423191.5,86650.3,0.939872683649
0.4,160824.8,FF_d,1802.0,2027,397557.0,421091.75,170463.7,0.94345482352
1.0,401909.25,FF_d,1759.0,1993,400150.25,425058.5,427051.5,0.941125953193
10.0,4007574.0,FF_d,1789.0,1994,400578.5,422369.25,4225686.5,0.948384126461
