,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1684.0,FF_a,1684.0,1755,88050.0,96850.0,1755.0,0.959544159544
1e-05,1683.8765,FF_a,1683.0,1755,87650.0,97550.0,1755.9755,0.958940771098
2e-05,1686.762,FF_a,1685.0,1756,88100.0,97600.0,1757.952,0.959504013761
4e-05,1691.502,FF_a,1688.0,1756,87550.0,97600.0,1759.904,0.96113310726
8e-05,1693.052,FF_a,1686.0,1755,88150.0,97550.0,1762.804,0.960431222076
0.0001,1690.725,FF_a,1682.0,1755,87250.0,97550.0,1764.755,0.958050834252
0.0002,1702.62,FF_a,1685.0,1755,88100.0,97550.0,1774.51,0.959487407791
0.0004,1728.54,FF_a,1693.0,1755,88850.0,97550.0,1794.02,0.963500964315
0.0008,1723.64,FF_a,1649.0,1732,93300.0,121950.0,1829.56,0.942106298782
0.001,1748.6,FF_a,1653.0,1732,95600.0,121250.0,1853.25,0.943531633617
0.002,1841.1,FF_a,1654.0,1734,93550.0,121700.0,1977.4,0.931071103469
0.004,2054.4,coreopt_IS_da,1593.0,1732,115350.0,122300.0,2221.2,0.92490545651
0.008,2615.2,FF_mix,1422.0,1556,149150.0,155850.0,2802.8,0.933066933067
0.01,2915.0,FF_mix,1423.0,1556,149200.0,155850.0,3114.5,0.935944774442
0.02,4399.0,FF_mix,1419.0,1555,149000.0,155800.0,4671.0,0.941768357953
0.04,7364.0,FF_mix,1414.0,1557,148750.0,155900.0,7793.0,0.944950596689
0.08,13324.0,FF_mix,1416.0,1556,148850.0,155850.0,14024.0,0.950085567598
0.1,16403.0,FF_mix,1433.0,1556,149700.0,155850.0,17141.0,0.956945335745
0.2,31186.0,FF_mix,1416.0,1555,148850.0,155800.0,32715.0,0.953263029192
0.4,60956.0,FF_mix,1416.0,1556,148850.0,155850.0,63896.0,0.953987730061
1.0,149705.0,FF_mix,1405.0,1557,148300.0,155900.0,157457.0,0.95076751113
10.0,1490417.0,FF_mix,1417.0,1556,148900.0,155850.0,1560056.0,0.955361217802
