,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1673.0,FF_a,1673.0,1746,88286.0,99042.0,1746.0,0.958190148912
1e-05,1684.98242,FF_mix,1684.0,1746,98242.0,101466.0,1747.01466,0.964492433052
2e-05,1672.81144,FF_a,1671.0,1746,90572.0,101834.0,1748.03668,0.956965868702
4e-05,1682.61296,FF_a,1679.0,1747,90324.0,101858.0,1751.07432,0.960903224256
8e-05,1681.20176,FF_a,1674.0,1746,90022.0,101820.0,1754.1456,0.958416313902
0.0001,1682.964,FF_a,1674.0,1746,89640.0,101820.0,1756.182,0.958308421337
0.0002,1693.6152,FF_mix,1674.0,1746,98076.0,101820.0,1766.364,0.95881437801
0.0004,1710.276,FF_a,1674.0,1747,90690.0,101476.0,1787.5904,0.956749376143
0.0008,1721.4592,FF_a,1646.0,1731,94324.0,118324.0,1825.6592,0.942924725491
0.001,1740.644,FF_a,1645.0,1728,95644.0,119534.0,1847.534,0.942144501806
0.002,1848.884,FF_mix,1621.0,1729,113942.0,119558.0,1968.116,0.939418205025
0.004,2079.288,FF_mix,1615.0,1725,116072.0,121792.0,2212.168,0.939932229379
0.008,2607.024,FF_mix,1442.0,1567,145628.0,152226.0,2784.808,0.936159333067
0.01,2907.12,FF_mix,1448.0,1568,145912.0,152208.0,3090.08,0.940791176927
0.02,4351.68,FF_mix2,1441.0,1569,145534.0,152246.0,4613.92,0.943163297153
0.04,7286.16,FF_mix,1448.0,1568,145954.0,152222.0,7656.88,0.951583412565
0.08,13059.48,FF_mix,1435.0,1568,145306.0,152222.0,13745.76,0.950073331704
0.1,16022.0,FF_mix,1445.0,1569,145770.0,152218.0,16790.8,0.954213021417
0.2,30533.4,FF_mix,1439.0,1569,145472.0,152232.0,32015.4,0.95370977717
0.4,60078.6,FF_mix,1453.0,1562,146564.0,152232.0,62454.8,0.961953284615
1.0,147091.0,FF_mix,1435.0,1562,145656.0,152260.0,153822.0,0.956241629936
10.0,1465771.0,FF_mix,1451.0,1562,146432.0,152218.0,1523742.0,0.961954845374
