0,1570.2,78506,41.8,16460
1.1577e-07,1538.4,78601,49.95,19655
2.3155e-07,1539,78639,50,19673
4.6309e-07,1538.5,78603,50,19673
9.2618e-07,1538.5,78625,49.95,19655
1.1577e-06,1538.4,78601,49.95,19655
2.3155e-06,1537.7,78570,50.05,19694
4.6309e-06,1536.7,78518,50.05,19692
9.2618e-06,1479.5,76776,91.35,36539
1.1577e-05,1467.4,75872,97.3,38873
2.3155e-05,1447.8,75029,102.35,40911
4.6309e-05,1312.2,68182,149.9,60123
9.2618e-05,1267.7,67348,181.3,72582
0.00011577,1247.4,66743,192.5,77037
0.00023155,1237,67092,197.7,79105
0.00046309,1228.7,67865,197.75,79125
0.00092618,1217.5,67977,197.75,79125
0.0011577,1218.2,68214,197.75,79125
0.0023155,1211.5,68188,197.75,79125
0.0046309,1213,68443,197.75,79125
0.011577,1208.2,68342,197.75,79125
0.11577,1207.3,68361,197.75,79125
