,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4482.0,FF_d,4482.0,4699,248302.0,256548.0,4699.0,0.953819961694
1e-05,4439.4941,FF_d,4437.0,4716,249410.0,260012.0,4718.60012,0.940849825605
2e-05,4490.97088,FF_d,4486.0,4691,248544.0,256334.0,4696.12668,0.956313827548
4e-05,4450.9692,FF_d,4441.0,4705,249230.0,259262.0,4715.37048,0.943927782319
8e-05,4447.91792,FF_d,4428.0,4713,248974.0,259804.0,4733.78432,0.939611443894
0.0001,4447.663,FF_d,4423.0,4690,246630.0,256776.0,4715.6776,0.943165198571
0.0002,4505.9196,FF_d,4456.0,4703,249598.0,258984.0,4754.7968,0.947657658052
0.0004,4563.8872,FF_d,4464.0,4702,249718.0,258762.0,4805.5048,0.949720662021
0.0008,4618.3856,FF_d,4420.0,4710,247982.0,259002.0,4917.2016,0.939230476131
0.001,4739.896,FF_d,4489.0,4715,250896.0,259484.0,4974.484,0.952841741978
0.002,4940.168,FF_d,4445.0,4705,247584.0,257464.0,5219.928,0.946405391032
0.004,5387.76,FF_d,4353.0,4666,258690.0,270584.0,5748.336,0.93727297778
0.008,6464.352,FF_d,4290.0,4603,271794.0,283688.0,6872.504,0.940610874872
0.01,6956.36,FF_d,4260.0,4595,269636.0,282366.0,7418.66,0.937684163987
0.02,9809.36,FF_d,3737.0,4049,303618.0,315474.0,10358.48,0.946988361227
0.04,16441.76,FF_d,3160.0,3425,332044.0,342170.0,17111.8,0.960843394617
0.08,30021.48,FF_d,3073.0,3349,336856.0,347624.0,31158.92,0.963495525519
0.1,36800.2,FF_d,3029.0,3325,337712.0,349142.0,38239.2,0.962368459591
0.2,70077.2,FF_bm2,2734.0,3384,336716.0,343872.0,72158.4,0.971157897071
0.4,137751.6,FF_d,2974.0,3238,336944.0,348264.0,142543.6,0.966382215687
1.0,340117.0,FF_d,3037.0,3276,337080.0,346820.0,350096.0,0.971496389562
10.0,3369894.0,FF_bm2,2734.0,3297,336716.0,346204.0,3465337.0,0.972457801362
