0,0.96164,0.93361,0.605
1.1504e-07,0.96073,0.93338,0.60526
2.3007e-07,0.96115,0.93327,0.60559
4.6014e-07,0.96194,0.93369,0.60668
9.2028e-07,0.96045,0.93239,0.60744
1.1504e-06,0.95944,0.9324,0.60825
2.3007e-06,0.96199,0.93228,0.61216
4.6014e-06,0.96213,0.93126,0.61934
9.2028e-06,0.96259,0.92896,0.63298
1.1504e-05,0.96217,0.92781,0.63956
2.3007e-05,0.96378,0.92298,0.67075
4.6014e-05,0.96336,0.91188,0.7221
9.2028e-05,0.96481,0.88648,0.79204
0.00011504,0.9659,0.87568,0.81774
0.00023007,0.96933,0.83835,0.90033
0.00046014,0.97557,0.77585,0.94049
0.00092028,0.97553,0.7244,0.95732
0.0011504,0.97587,0.7107,0.95852
0.0023007,0.97845,0.68622,0.96767
0.0046014,0.97816,0.66985,0.96801
0.011504,0.97874,0.66074,0.96975
0.11504,0.97922,0.65625,0.97245
