,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3822.0,FF_d_coreAsc,3822.0,4175,305552.5,319651.75,4175.0,0.915449101796
1e-05,3826.08277,FF_d_coreAsc,3823.0,4180,308277.0,322729.0,4183.22729,0.914624643788
2e-05,3827.14895,FF_d_coreAsc,3821.0,4179,307447.5,321961.75,4185.439235,0.914396013206
4e-05,3847.31015,FF_d_coreAsc,3835.0,4175,307753.75,321271.25,4187.85085,0.918683660857
8e-05,3852.57682,FF_d_coreAsc,3828.0,4179,307210.25,321286.25,4204.7029,0.916254230471
0.0001,3856.721075,FF_d_coreAsc,3826.0,4177,307210.75,321235.5,4209.12355,0.916276519134
0.0002,3887.34295,FF_d_coreAsc,3826.0,4174,306714.75,320802.75,4238.16055,0.917224089116
0.0004,3954.0613,FF_d_coreAsc,3831.0,4177,307653.25,321589.25,4305.6357,0.918345530255
0.0008,4084.4232,FF_d_coreAsc,3838.0,4178,308029.0,321804.0,4435.4432,0.920860219786
0.001,4159.0375,FF_d_coreAsc,3850.0,4179,309037.5,322112.75,4501.11275,0.924002070377
0.002,4433.284,FF_d_coreAsc,3814.0,4176,309642.0,324287.75,4824.5755,0.918896180607
0.004,5024.699,FF_d_coreAsc,3761.0,4145,315924.75,331388.75,5470.555,0.918498945719
0.008,6275.262,FF_d_coreAsc,3675.0,4092,325032.75,342094.75,6828.758,0.918946314981
0.01,6939.9175,FF_d_coreAsc,3675.0,4083,326491.75,343357.25,7516.5725,0.92328218746
0.02,10236.35,FF_d_coreAsc,3468.0,3866,338417.5,355710.5,10980.21,0.932254483293
0.04,17483.03,FF_d_coreAsc,2686.0,3019,369925.75,386957.5,18497.3,0.945166591881
0.08,32312.48,FF_d_coreAsc,2541.0,2869,372143.5,390294.0,34092.52,0.947787960526
0.1,39748.225,FF_d_coreAsc,2524.0,2845,372242.25,390297.0,41874.7,0.949218143652
0.2,76988.4,FF_d_coreAsc,2498.0,2823,372452.0,390760.75,80975.15,0.950765759619
0.4,151317.7,FF_d_coreAsc,2488.0,2809,372074.25,390421.5,158977.6,0.951817740361
1.0,373988.75,FF_d_coreAsc,2480.0,2801,371508.75,389951.0,392752.0,0.952226213998
10.0,3729039.5,FF_d_coreAsc,2492.0,2801,372654.75,390372.5,3906526.0,0.954566666138
