,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1697.0,FF_a,1697.0,1763,65435.2,70904.6,1763.0,0.962563811685
1e-05,1696.713784,FF_mix,1696.0,1763,71378.4,74997.6,1763.749976,0.961992236478
2e-05,1698.42688,FF_mix,1697.0,1763,71344.0,74997.6,1764.499952,0.962554222841
4e-05,1695.641944,FF_a,1693.0,1763,66048.6,74997.6,1765.999904,0.960159703384
8e-05,1698.283888,FF_a,1693.0,1763,66048.6,74997.6,1768.999808,0.960024913694
0.0001,1699.60486,FF_a,1693.0,1763,66048.6,74997.6,1770.49976,0.959957690138
0.0002,1706.20972,FF_a,1693.0,1763,66048.6,74997.6,1777.99952,0.959623273689
0.0004,1719.41944,FF_a,1693.0,1763,66048.6,74997.6,1792.99904,0.958962833577
0.0008,1734.06096,coreopt_IS_aa,1671.0,1744,78826.2,98601.2,1822.88096,0.951274931304
0.001,1739.2962,FF_a,1664.0,1743,75296.2,99142.8,1842.1428,0.944170126225
0.002,1836.536,FF_mix,1646.0,1742,95268.0,100399.2,1942.7984,0.945304463911
0.004,1956.2704,coreopt_IS_aa,1625.0,1634,82817.6,112202.4,2082.8096,0.939245910908
0.008,2455.648,FF_mix,1462.0,1609,124206.0,131750.0,2663.0,0.922135936913
0.01,2707.794,FF_bm2,1448.0,1608,125979.4,131957.0,2927.57,0.92492886592
0.02,3983.772,FF_mix,1458.0,1594,126288.6,132860.6,4251.212,0.937090881377
0.04,6597.968,FF_bm2,1443.0,1570,128874.2,133743.0,6919.72,0.953502164827
0.08,11773.912,FF_mix,1449.0,1552,129061.4,134071.8,12277.744,0.958963796606
0.1,14343.1,FF_mix,1442.0,1550,129011.0,134109.4,14960.94,0.958703129616
0.2,27222.4,FF_bm2,1417.0,1539,129027.0,134188.6,28376.72,0.959321584736
0.4,53014.0,FF_bm2,1408.0,1533,129015.0,134201.4,55213.56,0.960162684674
1.0,131125.4,FF_mix,1436.0,1531,129689.4,134217.4,135748.4,0.965944349989
10.0,1301580.0,coreopt_IS_da,1438.0,1528,130014.2,134223.8,1343766.0,0.968606141248
