,0.0,1e-05,2e-05,4e-05,8e-05,0.0001,0.0002,0.0004,0.0008,0.001,0.002,0.004,0.008,0.01,0.02,0.04,0.08,0.1,0.2,0.4,1.0,10.0
FF_a,3622.0,3623.57099,3631.1635,3646.38578,3639.56,3658.8645,3699.2281,3758.3972,3835.5828,3901.036,4146.638,4693.61,5678.132,6245.36,8957.22,14551.96,26703.04,32798.9,62735.7,123987.2,305977.5,3031080.0
FF_bm1,3616.0,3618.5499,3621.0998,3626.1996,3636.3992,3641.499,3666.998,3717.996,3819.992,3870.99,4125.98,4635.96,5655.92,6165.9,8715.8,13815.6,24015.2,29115.0,54614.0,105612.0,258606.0,2553516.0
FF_bm2,1986.0,1989.96742,1993.93484,2001.86968,2017.73936,2025.6742,2065.3484,2144.6968,2303.3936,2382.742,2779.484,3572.968,5159.936,5953.42,9920.84,17855.68,33725.36,41660.2,81334.4,160682.8,398728.0,3969406.0
FF_bm3,3643.0,3658.91271,3654.81843,3666.60402,3669.20924,3675.17935,3709.2687,3754.552,3890.4848,3951.008,4223.43,4830.898,6093.54,6700.075,9891.76,16817.06,31321.48,38600.55,75008.4,147292.6,367248.5,3644725.0
FF_d,3808.0,3820.2677,3811.54306,3826.0437,3840.1502,3845.7029,3872.403,3945.1506,4073.422,4123.4455,4429.243,5100.398,6456.844,7126.765,10566.22,18120.6,33866.68,41821.45,81364.8,160122.8,396861.0,3948979.0
FF_mix,3666.0,3663.913535,3676.87094,3681.68442,3698.43472,3699.31945,3722.4261,3785.846,3905.9396,3961.937,4248.002,4862.432,6103.836,6738.485,9941.02,16898.66,31429.36,38719.85,75238.5,149243.8,368416.0,3657646.0
FF_mix2,3646.0,3649.901175,3660.82671,3651.59462,3682.3708,3684.19145,3706.2278,3770.393,3895.3516,3948.655,4236.708,4835.046,6078.524,6720.765,9901.43,16827.22,31382.68,38495.25,75194.1,148271.8,367026.0,3652014.0
coreopt_FF_a,3400.0,3415.28792,3408.52776,3414.06354,3432.20868,3425.70885,3432.7887,3472.7,3592.9376,3616.6625,3843.863,4295.414,5168.94,5638.51,7757.99,12028.98,21777.4,26348.05,51428.0,99427.4,249376.0,2437374.0
coreopt_FF_d,3282.0,3282.03933,3260.06728,3287.15922,3296.27036,3269.2933,3335.8284,3399.766,3482.6248,3569.189,3824.411,4496.844,5720.892,6356.6,9538.43,16257.04,30230.64,37347.2,72108.8,143296.4,354385.5,3532058.0
coreopt_IS_aa,3589.0,3600.61989,3608.25028,3606.48348,3631.97388,3620.0828,3647.4117,3704.8124,3806.354,3867.5815,4128.035,4646.4,5731.488,6294.31,9287.58,16092.54,29384.0,35793.0,68716.7,135385.0,331820.0,3274124.0
coreopt_IS_ad,3589.0,3600.61989,3608.25028,3606.48348,3631.97388,3620.0828,3647.4117,3704.8124,3806.354,3867.5815,4128.035,4646.4,5731.488,6294.31,9287.58,16092.54,29384.0,35793.0,68716.7,135385.0,331820.0,3274124.0
coreopt_IS_da,3688.0,3708.11507,3692.21869,3697.38052,3708.7684,3716.01445,3754.153,3802.034,3922.6356,3993.0235,4305.619,4931.172,6151.604,6808.59,10103.62,17357.82,32048.0,39283.7,76273.7,149190.4,369649.0,3658441.0
coreopt_IS_dd,3688.0,3708.11507,3692.21869,3697.38052,3708.7684,3716.01445,3754.153,3802.034,3922.6356,3993.0235,4305.619,4931.172,6151.604,6808.59,10103.62,17357.82,32048.0,39283.7,76273.7,149190.4,369649.0,3658441.0
