,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.001,1666.055,coreopt_IS_aa,1554.0,1586,112055.0,136775.0,1722.775,0.967076373874
0.002,1778.11,coreopt_IS_aa,1554.0,1586,112055.0,136775.0,1859.55,0.956204458068
0.004,2042.1,FF_mix,1508.0,1583,133525.0,138220.0,2135.88,0.956093038935
0.008,2572.56,FF_mix,1490.0,1565,135320.0,139875.0,2684.0,0.958479880775
