,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1624.0,FF_a,1624.0,1694,128450.0,142100.0,1694.0,0.95867768595
1e-05,1634.31925,FF_a,1633.0,1694,131925.0,144200.0,1695.442,0.963948781498
2e-05,1633.6075,FF_a,1631.0,1694,130375.0,144200.0,1696.884,0.962710179364
4e-05,1638.249,FF_a,1633.0,1694,131225.0,144200.0,1699.768,0.963807413718
8e-05,1641.43,FF_a,1631.0,1694,130375.0,144200.0,1705.536,0.96241298923
0.0001,1642.0575,FF_a,1629.0,1694,130575.0,144200.0,1708.42,0.961155629178
0.0002,1657.075,FF_a,1631.0,1694,130375.0,144200.0,1722.84,0.96182756379
0.0004,1676.08,FF_a,1624.0,1694,130200.0,144200.0,1751.68,0.956841432225
0.0008,1710.22,FF_a,1601.0,1677,136525.0,165325.0,1809.26,0.945259387816
0.001,1741.05,FF_a,1602.0,1675,139050.0,165525.0,1840.525,0.945952921042
0.002,1896.25,FF_a,1613.0,1677,141625.0,165325.0,2007.65,0.944512240679
0.004,2166.3,coreopt_IS_da,1493.0,1560,168325.0,173350.0,2253.4,0.961347297417
0.008,2839.6,coreopt_IS_da,1493.0,1560,168325.0,173350.0,2946.8,0.963621555586
0.01,3176.25,coreopt_IS_da,1493.0,1560,168325.0,173350.0,3293.5,0.96439957492
0.02,4800.5,coreopt_IS_da,1447.0,1545,167675.0,175025.0,5045.5,0.951441878902
0.04,8572.0,FF_mix,1464.0,1568,177700.0,185500.0,8988.0,0.953716065866
0.08,15624.0,FF_mix,1456.0,1568,177100.0,185500.0,16408.0,0.952218430034
0.1,19047.0,FF_mix,1442.0,1568,176050.0,185500.0,20118.0,0.946764091858
0.2,37100.0,FF_mix,1470.0,1568,178150.0,185500.0,38668.0,0.959449674149
0.4,71924.0,FF_mix,1444.0,1568,176200.0,185500.0,75768.0,0.949266180973
1.0,177340.0,FF_mix,1440.0,1568,175900.0,185500.0,187068.0,0.947997519619
10.0,1767950.0,FF_mix,1450.0,1568,176650.0,185500.0,1856568.0,0.952267840445
