0,0.96313,0.96082,0.92421
1.4503e-07,0.9621,0.9612,0.92192
2.9006e-07,0.96178,0.96083,0.92294
5.8013e-07,0.96185,0.96129,0.92125
1.1603e-06,0.96171,0.96028,0.91938
1.4503e-06,0.96077,0.96033,0.92433
2.9006e-06,0.96114,0.96049,0.9214
5.8013e-06,0.96026,0.95921,0.92353
1.1603e-05,0.94477,0.94374,0.91006
1.4503e-05,0.94335,0.94073,0.91164
2.9006e-05,0.94283,0.92774,0.91334
5.8013e-05,0.95046,0.89665,0.92359
0.00011603,0.93968,0.83677,0.92612
0.00014503,0.94439,0.82236,0.92976
0.00029006,0.95445,0.77844,0.94155
0.00058013,0.96415,0.74073,0.9508
0.0011603,0.97244,0.72267,0.95928
0.0014503,0.97393,0.71371,0.96026
0.0029006,0.97723,0.70672,0.96472
0.0058013,0.97894,0.70348,0.96615
0.014503,0.98019,0.70053,0.96766
0.14503,0.98089,0.70042,0.96819
