,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4822.0,FF_a_coreAsc_mix,4822.0,4868,235097.0,236289.0,4868.0,0.9905505341
1e-05,4800.3412,FF_a_coreAsc_mix,4798.0,4862,234120.0,235798.0,4864.35798,0.986839624003
2e-05,4816.72602,FF_d_coreAsc,4812.0,4859,236301.0,236912.0,4863.73824,0.990334138541
4e-05,4815.39852,FF_a_coreAsc_mix,4806.0,4860,234963.0,236394.0,4869.45576,0.98889871011
8e-05,4818.25336,FF_a_coreAsc_mix,4799.0,4873,240667.0,242565.0,4892.4052,0.98484347944
0.0001,4845.604,FF_a_coreAsc_mix,4822.0,4864,236040.0,237144.0,4887.7144,0.99138443932
0.0002,4851.6706,FF_a_coreAsc_mix,4804.0,4868,238353.0,239896.0,4915.9792,0.986918455635
0.0004,4886.3328,FF_a_coreAsc_mix,4791.0,4855,238332.0,239884.0,4950.9536,0.986947807388
0.0008,4980.6584,FF_a_coreAsc_mix,4789.0,4866,239573.0,241402.0,5059.1216,0.984490746378
0.001,5047.931,FF_a_coreAsc_mix,4811.0,4853,236931.0,237864.0,5090.864,0.991566657447
0.002,5223.624,FF_a_coreAsc_mix,4739.0,4840,242312.0,244588.0,5329.176,0.980193560881
0.004,5711.816,FF_d_coreAsc,4711.0,4848,250204.0,251985.0,5855.94,0.975388409034
0.008,6690.544,FF_d_coreAsc,4549.0,4736,267693.0,270124.0,6896.992,0.970066950926
0.01,7207.14,FF_d_coreAsc,4533.0,4729,267414.0,269962.0,7428.62,0.970185579556
0.02,9937.06,FF_d_coreAsc,4433.0,4640,275203.0,277894.0,10197.88,0.974424095989
0.04,15684.64,FF_a_coreAsc_mix,3950.0,4180,293366.0,297022.0,16060.88,0.976574135415
0.08,27513.32,FF_a_coreAsc_mix,3777.0,4001,296704.0,300435.0,28035.8,0.981363827677
0.1,33451.9,FF_a_coreAsc_mix,3728.0,3934,297239.0,300781.0,34012.1,0.983529391011
0.2,63274.0,FF_a_coreAsc_mix,3618.0,3814,298280.0,301629.0,64139.8,0.986501361089
0.4,122996.6,FF_d_coreAsc,3531.0,3734,298664.0,301735.0,124428.0,0.988496158421
1.0,302148.0,FF_d_coreAsc,3527.0,3720,298621.0,301553.0,305273.0,0.989763261081
10.0,2990305.0,FF_a_coreAsc_mix,3535.0,3699,298677.0,301412.0,3017819.0,0.990882819679
