,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4885.0,FF_a_coreAsc,4885.0,4935,293250.0,313250.0,4935.0,0.989868287741
1e-05,4875.9265,FF_a_coreAsc,4873.0,4937,292650.0,318250.0,4940.1825,0.986993193065
2e-05,4886.252,FF_a_coreAsc_mix,4880.0,4936,312600.0,315400.0,4942.308,0.988657930667
4e-05,4889.646,FF_a_coreAsc,4878.0,4938,291150.0,315150.0,4950.606,0.987686355973
8e-05,4900.54,FF_a_coreAsc,4877.0,4936,294250.0,317850.0,4961.428,0.987727726775
0.0001,4920.48,FF_a_coreAsc_mix,4889.0,4933,314800.0,317000.0,4964.7,0.991093117409
0.0002,4939.89,FF_a_coreAsc,4881.0,4939,294450.0,317650.0,5002.53,0.987478335962
0.0004,5009.3,FF_a_coreAsc_mix,4885.0,4933,310750.0,313150.0,5058.26,0.990320782245
0.0008,5122.04,FF_a_coreAsc_mix,4872.0,4933,312550.0,315600.0,5185.48,0.987765838457
0.001,5163.55,FF_a_coreAsc,4871.0,4930,292550.0,316150.0,5246.15,0.984255120422
0.002,5457.4,FF_a_coreAsc,4869.0,4930,294200.0,318600.0,5567.2,0.980277338698
0.004,6098.4,FF_a_coreAsc_mix,4823.0,4919,318850.0,323650.0,6213.6,0.981460023175
0.008,7315.0,FF_a_coreAsc_mix,4629.0,4797,335750.0,344150.0,7550.2,0.968848507324
0.01,7942.5,FF_a_coreAsc_mix,4588.0,4785,335450.0,345300.0,8238.0,0.964129643117
0.02,11314.0,FF_a_coreAsc_mix,4551.0,4744,338150.0,347800.0,11700.0,0.967008547009
0.04,18190.0,FF_a_coreAsc_mix,4318.0,4495,346800.0,355650.0,18721.0,0.971636130549
0.08,32686.0,FF_a_coreAsc_mix,3586.0,3770,363750.0,372950.0,33606.0,0.972623936202
0.1,39901.0,FF_a_coreAsc_mix,3576.0,3772,363250.0,373050.0,41077.0,0.97137084013
0.2,76483.0,FF_a_coreAsc_mix,3593.0,3766,364450.0,373100.0,78386.0,0.975722705585
0.4,148827.0,FF_a_coreAsc_mix,3567.0,3768,363150.0,373200.0,153048.0,0.972420417124
1.0,366965.0,FF_a_coreAsc_mix,3565.0,3762,363400.0,373250.0,377012.0,0.973350980871
10.0,3636570.0,FF_a_coreAsc_mix,3570.0,3773,363300.0,373450.0,3738273.0,0.972794121778
