,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3677.0,FF_d,3677.0,3891,331101.5,335355.0,3891.0,0.945001285017
1e-05,3701.31869,FF_d,3698.0,3890,331869.0,335499.5,3893.354995,0.950675881021
2e-05,3689.63927,FF_d,3683.0,3894,331963.5,336120.0,3900.7224,0.945886144064
4e-05,3697.28574,FF_d,3684.0,3896,332143.5,336229.0,3909.44916,0.945730610294
8e-05,3703.61188,FF_d,3677.0,3894,332648.5,336914.0,3920.95312,0.944569283705
0.0001,3715.2003,FF_d,3682.0,3893,332003.0,336314.5,3926.63145,0.946154572261
0.0002,3750.4953,FF_d,3684.0,3892,332476.5,336641.0,3959.3282,0.947255471269
0.0004,3814.787,FF_d,3682.0,3888,331967.5,335851.5,4022.3406,0.948399794886
0.0008,3953.2056,FF_d,3687.0,3887,332757.0,336697.0,4156.3576,0.951122588682
0.001,4025.5795,FF_d,3692.0,3889,333579.5,337097.5,4226.0975,0.952552443478
0.002,4339.358,FF_d,3667.0,3887,336179.0,340476.5,4567.953,0.949956796841
0.004,5023.238,FF_d,3679.0,3874,336059.5,340122.0,5234.488,0.959642662281
0.008,6361.092,FF_d,3663.0,3868,337261.5,341344.0,6598.752,0.963984098811
0.01,7027.28,FF_d,3647.0,3866,338028.0,342149.0,7287.49,0.96429360452
0.02,10501.26,FF_d,3409.0,3643,354613.0,359324.0,10829.48,0.969691988904
0.04,18023.06,FF_d,2387.0,2647,390901.5,402841.5,18760.66,0.960683685968
0.08,33851.68,FF_bm2,1989.0,2395,398283.5,408159.0,35047.72,0.965873956993
0.1,41817.35,FF_bm2,1989.0,2380,398283.5,409498.0,43329.8,0.965094461548
0.2,81645.7,FF_bm2,1989.0,2337,398283.5,410397.5,84416.5,0.967177032926
0.4,161302.4,FF_bm2,1989.0,2343,398283.5,408694.5,165820.8,0.972751307436
1.0,400272.5,FF_bm2,1989.0,2363,398283.5,409248.5,411611.5,0.972452178814
10.0,3984824.0,FF_bm2,1989.0,2354,398283.5,407704.5,4079399.0,0.976816437912
