,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,13201.0,FF_bm1,13201.0,13402,890350.0,978100.0,13402.0,0.985002238472
1e-05,13209.9035,FF_bm1,13201.0,13410,890350.0,980250.0,13419.8025,0.984359009755
2e-05,13218.807,FF_bm1,13201.0,13421,890350.0,988850.0,13440.777,0.983485329755
4e-05,13236.614,FF_bm1,13201.0,13413,890350.0,986700.0,13452.468,0.983954319758
8e-05,13283.804,FF_a,13212.0,13402,897550.0,973550.0,13479.884,0.985453880761
0.0001,13290.035,FF_bm1,13201.0,13411,890350.0,987300.0,13509.73,0.98373801697
0.0002,13379.07,FF_bm1,13201.0,13404,890350.0,979950.0,13599.99,0.983755870409
0.0004,13557.14,FF_bm1,13201.0,13421,890350.0,989900.0,13816.96,0.981195574135
0.0008,13913.28,FF_bm1,13201.0,13420,890350.0,989850.0,14211.88,0.978989408861
0.001,14091.35,FF_bm1,13201.0,13422,890350.0,991350.0,14413.35,0.977659600301
0.002,14989.2,FF_a,13190.0,13387,899600.0,978400.0,15343.8,0.976889688343
0.004,16774.0,FF_a,13185.0,13405,897250.0,985250.0,17346.0,0.967024097775
0.008,20507.2,FF_d,12830.0,13424,959650.0,989350.0,21338.8,0.961028736386
0.01,22428.0,FF_d,12852.0,13410,957600.0,985500.0,23265.0,0.964023210832
0.02,31958.0,FF_d,12843.0,13411,955750.0,984150.0,33094.0,0.965673535988
0.04,51159.0,FF_bm2,10641.0,13302,1012950.0,990600.0,52926.0,0.966613762612
0.08,91794.0,FF_d,11426.0,12008,1004600.0,1033700.0,94704.0,0.969272681196
0.1,111936.0,FF_bm2,10641.0,12034,1012950.0,1028000.0,114834.0,0.974763571764
0.2,213231.0,FF_bm2,10641.0,12065,1012950.0,1027450.0,217555.0,0.980124566202
0.4,415821.0,FF_bm2,10641.0,12039,1012950.0,1031050.0,424459.0,0.979649388987
1.0,1023591.0,FF_bm2,10641.0,12047,1012950.0,1036700.0,1048747.0,0.97601328061
10.0,10140141.0,FF_bm2,10641.0,12029,1012950.0,1035800.0,10370029.0,0.977831498832
